spec,estimate,std_error,conf_low,conf_high,p_value,rep,scenario,att_true,treat_share,n_units,n_obs
tvc,0.20010402375327577,0.015347582476990368,0.17002331484861663,0.2301847326579349,3.101959680497835e-38,286,ivb_post_dominant,0.089,0.4666,5000,10000
safe,0.08611745526313037,0.015645132321569246,0.05545355937949113,0.11678135114676962,3.888617847825921e-8,286,ivb_post_dominant,0.089,0.4666,5000,10000
full,0.17203723556873463,0.01580031686306403,0.14106918357280823,0.20300528756466102,2.6514149593104076e-27,286,ivb_post_dominant,0.089,0.4666,5000,10000
base,0.10111807256922876,0.01477751149575051,0.07215468225643115,0.13008146288202638,8.70619570922876e-12,287,ivb_post_dominant,0.089,0.4894,5000,10000
tvc,0.17740443150523752,0.01483272115247277,0.14833283225366545,0.2064760307568096,1.5870463287321158e-32,287,ivb_post_dominant,0.089,0.4894,5000,10000
safe,0.06305232106111891,0.015256336589671175,0.033150450809342785,0.09295419131289503,3.6413695986127026e-5,287,ivb_post_dominant,0.089,0.4894,5000,10000
full,0.1486636685525756,0.015167967240069372,0.11893499904335623,0.17839233806179497,1.7721617242732093e-22,287,ivb_post_dominant,0.089,0.4894,5000,10000
base,0.13301517547680491,0.014894554659388059,0.10382238477864107,0.16220796617496874,5.857821815090822e-19,288,ivb_post_dominant,0.089,0.4876,5000,10000
tvc,0.20489153182292053,0.0151543861664068,0.17518948072895119,0.23459358291688986,6.17791129514681e-41,288,ivb_post_dominant,0.089,0.4876,5000,10000
safe,0.10155295412111491,0.015509694899813525,0.07115451070627585,0.13195139753595397,6.428980083087284e-11,288,ivb_post_dominant,0.089,0.4876,5000,10000
full,0.18089914091626277,0.01550643905030665,0.15050707884919626,0.2112912029833293,4.7832024568876495e-31,288,ivb_post_dominant,0.089,0.4876,5000,10000
base,0.164260927616353,0.014888830339307374,0.1350793563793833,0.1934424988533227,5.58894559876177e-28,289,ivb_post_dominant,0.089,0.4702,5000,10000
tvc,0.24269864371956665,0.015198391768730514,0.21291034322992483,0.27248694420920844,5.027261135541024e-56,289,ivb_post_dominant,0.089,0.4702,5000,10000
safe,0.1383546763124007,0.01546121340860409,0.10805125487424892,0.16865809775055246,4.9881963284774905e-19,289,ivb_post_dominant,0.089,0.4702,5000,10000
full,0.22226692228401182,0.015541535196854753,0.19180607303371489,0.25272777153430875,1.675199884877051e-45,289,ivb_post_dominant,0.089,0.4702,5000,10000
base,0.11893725588964811,0.014707062478418539,0.09011194311356739,0.14776256866572882,7.603454865694152e-16,290,ivb_post_dominant,0.089,0.4752,5000,10000
tvc,0.20668544075119435,0.01455818080777746,0.1781519306875283,0.2352189508148604,7.033992788488968e-45,290,ivb_post_dominant,0.089,0.4752,5000,10000
safe,0.08902054371820149,0.01512052404137162,0.05938486116974109,0.11865622626666189,4.179268541039191e-9,290,ivb_post_dominant,0.089,0.4752,5000,10000
full,0.17799047110266242,0.014776245827666125,0.1490295614537266,0.20695138075159825,5.821769324681814e-33,290,ivb_post_dominant,0.089,0.4752,5000,10000
base,0.10528064335141007,0.014831209810805358,0.07621200627507446,0.1343492804277457,1.4369493680721165e-12,291,ivb_post_dominant,0.089,0.4696,5000,10000
tvc,0.189091439361535,0.015139607072949491,0.15941835475846614,0.21876452396460386,2.8372417372470393e-35,291,ivb_post_dominant,0.089,0.4696,5000,10000
safe,0.07640452974077938,0.015285849111388982,0.046444816009343394,0.10636424347221538,5.978659785906703e-7,291,ivb_post_dominant,0.089,0.4696,5000,10000
full,0.16530965721464505,0.015445931702726705,0.1350361873696353,0.1955831270596548,1.9126763957890322e-26,291,ivb_post_dominant,0.089,0.4696,5000,10000
base,0.12707832197990362,0.01493516408439736,0.09780593827128867,0.15635070568851858,2.2973789745481916e-17,292,ivb_post_dominant,0.089,0.4822,5000,10000
tvc,0.20475896895337956,0.01522499351017389,0.17491853000858268,0.23459940789817643,1.5723407230509816e-40,292,ivb_post_dominant,0.089,0.4822,5000,10000
safe,0.08588796709437614,0.015367453857868748,0.05576831099887229,0.11600762318987999,2.4055708085241753e-8,292,ivb_post_dominant,0.089,0.4822,5000,10000
full,0.17227858742565025,0.015497401166802696,0.14190423928474796,0.20265293556655253,2.234992806301412e-28,292,ivb_post_dominant,0.089,0.4822,5000,10000
base,0.11013629662202906,0.014778697946542196,0.08117058090841031,0.1391020123356478,1.0743647442183583e-13,293,ivb_post_dominant,0.089,0.4814,5000,10000
tvc,0.18082217002065876,0.015094765614189778,0.15123697306177317,0.21040736697954435,1.2734771964418757e-32,293,ivb_post_dominant,0.089,0.4814,5000,10000
safe,0.0807803581472336,0.015186334510109652,0.05101568945024096,0.11054502684422624,1.0872053606936442e-7,293,ivb_post_dominant,0.089,0.4814,5000,10000
full,0.15777784124559496,0.015312604975885042,0.12776568698337146,0.18778999550781847,1.1933989419169877e-24,293,ivb_post_dominant,0.089,0.4814,5000,10000
base,0.12440355127101223,0.015041341812805654,0.09492306303875675,0.1538840395032677,1.689640832156731e-16,294,ivb_post_dominant,0.089,0.4878,5000,10000
tvc,0.20313823844887216,0.015265962735538851,0.17321750129788546,0.23305897559985886,9.974604002645239e-40,294,ivb_post_dominant,0.089,0.4878,5000,10000
safe,0.09644875871589875,0.015719266839355133,0.06563956184738792,0.12725795558440958,9.131658246129925e-10,294,ivb_post_dominant,0.089,0.4878,5000,10000
full,0.1810447903778451,0.01569450438719485,0.15028412702373734,0.21180545373195286,2.112095315493746e-30,294,ivb_post_dominant,0.089,0.4878,5000,10000
base,0.13984825897968764,0.015142782889682125,0.11016894989020132,0.16952756806917396,3.7215880511204004e-20,295,ivb_post_dominant,0.089,0.475,5000,10000
tvc,0.21446123599362601,0.015393054818527135,0.1842914029372621,0.24463106904998994,2.5778711836700316e-43,295,ivb_post_dominant,0.089,0.475,5000,10000
safe,0.09899881968420518,0.015618585033225607,0.06838695552960668,0.1296106838388037,2.5236465815717965e-10,295,ivb_post_dominant,0.089,0.475,5000,10000
full,0.18290347973459908,0.01573716261098295,0.15205920779822218,0.21374775167097598,7.876030765479754e-31,295,ivb_post_dominant,0.089,0.475,5000,10000
base,0.14842987135317537,0.015151837707747275,0.11873281514639479,0.17812692755995596,1.8602829242595236e-22,296,ivb_post_dominant,0.089,0.4784,5000,10000
tvc,0.22742758955790518,0.015561289367773528,0.196928022844063,0.25792715627174734,2.1171472089518667e-47,296,ivb_post_dominant,0.089,0.4784,5000,10000
safe,0.12248265545487223,0.015589348682270588,0.09192809349518494,0.15303721741455953,4.7890452754087215e-15,296,ivb_post_dominant,0.089,0.4784,5000,10000
full,0.20588185952441498,0.015822895580338593,0.17486955405581334,0.23689416499301663,4.3399232439518246e-38,296,ivb_post_dominant,0.089,0.4784,5000,10000
base,0.14305865177818847,0.015201550751089515,0.11326415979689522,0.17285314375948171,7.319526551369264e-21,297,ivb_post_dominant,0.089,0.4758,5000,10000
tvc,0.23268057954871865,0.01526031030210474,0.20277092096368782,0.2625902381337495,2.410744923004715e-51,297,ivb_post_dominant,0.089,0.4758,5000,10000
safe,0.1129732401753958,0.015755329036747347,0.08209336269879286,0.14385311765199874,8.565654569693523e-13,297,ivb_post_dominant,0.089,0.4758,5000,10000
full,0.21027963043029554,0.015578140796212454,0.17974703552362503,0.24081222533696606,8.231583337017265e-41,297,ivb_post_dominant,0.089,0.4758,5000,10000
base,0.11921124223209609,0.014858869011540665,0.09008839411847812,0.14833409034571404,1.2763750136305792e-15,298,ivb_post_dominant,0.089,0.4838,5000,10000
tvc,0.20218945922240486,0.015252163335014021,0.17229576839945507,0.23208315004535465,1.9053178556929575e-39,298,ivb_post_dominant,0.089,0.4838,5000,10000
safe,0.08920817899699852,0.01547707572231679,0.05887366799525838,0.11954268999873867,8.71245051312922e-9,298,ivb_post_dominant,0.089,0.4838,5000,10000
full,0.17707610739494203,0.015565715271145067,0.14656786606989258,0.20758434871999148,1.270142403547412e-29,298,ivb_post_dominant,0.089,0.4838,5000,10000
base,0.105542452785155,0.014857814849248942,0.07642167079166268,0.13466323477864733,1.3872803286929463e-12,299,ivb_post_dominant,0.089,0.4788,5000,10000
tvc,0.1841613023674459,0.015132134692005545,0.15450286336190594,0.21381974137298587,1.3328264648399917e-33,299,ivb_post_dominant,0.089,0.4788,5000,10000
safe,0.07250285327568093,0.015247886218277659,0.04261754544749208,0.10238816110386978,2.0407773399782537e-6,299,ivb_post_dominant,0.089,0.4788,5000,10000
full,0.15789818286971574,0.015376297354418002,0.12776119383947795,0.18803517189995353,1.7008971163919204e-24,299,ivb_post_dominant,0.089,0.4788,5000,10000
base,0.10834219129322303,0.014935966122658592,0.07906823561850185,0.13761614696794422,4.6746210073524e-13,300,ivb_post_dominant,0.089,0.4676,5000,10000
tvc,0.18217263141056042,0.015098827026951303,0.1525794742289359,0.21176578859218495,4.618367418330177e-33,300,ivb_post_dominant,0.089,0.4676,5000,10000
safe,0.07594183180947925,0.01538428611579566,0.045789185094660165,0.10609447852429833,8.21965222755888e-7,300,ivb_post_dominant,0.089,0.4676,5000,10000
full,0.15603708750822617,0.015412333213132654,0.1258294694927557,0.18624470552369665,7.32151591745223e-24,300,ivb_post_dominant,0.089,0.4676,5000,10000
base,0.10439209320052135,0.015300911957304777,0.07440285683358573,0.13438132956745696,1.0002720312241284e-11,301,ivb_post_dominant,0.089,0.4724,5000,10000
tvc,0.19105837628489372,0.015414587321521062,0.16084634029816472,0.22127041227162272,9.017116192716169e-35,301,ivb_post_dominant,0.089,0.4724,5000,10000
safe,0.07361956135452657,0.015858110389834302,0.04253823612759092,0.10470088658146223,3.5321529749800986e-6,301,ivb_post_dominant,0.089,0.4724,5000,10000
full,0.16538425313232222,0.01573984336578104,0.1345347270130897,0.19623377925155475,1.472828646253875e-25,301,ivb_post_dominant,0.089,0.4724,5000,10000
base,0.12394316576155641,0.014958454911242026,0.09462513287115576,0.15326119865195706,1.4916049264353026e-16,302,ivb_post_dominant,0.089,0.482,5000,10000
tvc,0.19830929686606788,0.015207787556531339,0.16850258097073006,0.2281160127614057,3.0305132504881153e-38,302,ivb_post_dominant,0.089,0.482,5000,10000
safe,0.09791128067637492,0.015429803790993958,0.06766942095750718,0.12815314039524267,2.4113380013243383e-10,302,ivb_post_dominant,0.089,0.482,5000,10000
full,0.1769764943849306,0.015504114051743723,0.14658898923131153,0.20736399953854967,8.229977176150124e-30,302,ivb_post_dominant,0.089,0.482,5000,10000
base,0.11665568412901578,0.014993780156283594,0.0872684150305886,0.14604295322744296,8.731581488992212e-15,303,ivb_post_dominant,0.089,0.4802,5000,10000
tvc,0.20123618195283338,0.014977141052017324,0.1718815248995031,0.23059083900616367,1.854418243847754e-40,303,ivb_post_dominant,0.089,0.4802,5000,10000
safe,0.08049501555148104,0.015340732630218975,0.05042773209979344,0.11056229900316865,1.6085736692899535e-7,303,ivb_post_dominant,0.089,0.4802,5000,10000
full,0.173800616664364,0.015174484190039377,0.14405917416791436,0.20354205916081364,5.331634901137325e-30,303,ivb_post_dominant,0.089,0.4802,5000,10000
base,0.1256192888351856,0.014983184164995526,0.09625278749806354,0.15498579017230768,6.579344444199834e-17,304,ivb_post_dominant,0.089,0.4812,5000,10000
tvc,0.21035300505571033,0.015301882312929789,0.1803618668266975,0.24034414328472317,3.0932138505124696e-42,304,ivb_post_dominant,0.089,0.4812,5000,10000
safe,0.08637343547730697,0.015656257087028426,0.05568773545403129,0.11705913550058265,3.6248289272813084e-8,304,ivb_post_dominant,0.089,0.4812,5000,10000
full,0.17759777369306673,0.015748848390518693,0.1467305980496685,0.20846494933646495,3.828859687272276e-29,304,ivb_post_dominant,0.089,0.4812,5000,10000
base,0.10593181593954544,0.014675489023850533,0.07716838599728552,0.13469524588180534,6.055847373794685e-13,305,ivb_post_dominant,0.089,0.4806,5000,10000
tvc,0.18306052374969714,0.014977035366896208,0.15370607383539794,0.21241497366399634,7.124487226554916e-34,305,ivb_post_dominant,0.089,0.4806,5000,10000
safe,0.07606714567906832,0.01501412266662401,0.04664000599301879,0.10549428536511785,4.2006072197364e-7,305,ivb_post_dominant,0.089,0.4806,5000,10000
full,0.16006763830635679,0.015168075245043995,0.13033875711127701,0.18979651950143656,9.172394838861346e-26,305,ivb_post_dominant,0.089,0.4806,5000,10000
base,0.10908790175215304,0.014864781948921444,0.0799534644942259,0.1382223390100802,2.504503582379454e-13,306,ivb_post_dominant,0.089,0.4728,5000,10000
tvc,0.1978522848519322,0.015011202044894222,0.16843086947928554,0.22727370022457888,5.065988403014868e-39,306,ivb_post_dominant,0.089,0.4728,5000,10000
safe,0.0855700954033707,0.015503187616517877,0.0551844060294283,0.1159557847773131,3.570865072892964e-8,306,ivb_post_dominant,0.089,0.4728,5000,10000
full,0.17950582988781483,0.015402363670697675,0.14931775181645923,0.20969390795917042,5.463603094425908e-31,306,ivb_post_dominant,0.089,0.4728,5000,10000
base,0.11714663192791017,0.014928255698316842,0.08788778840720433,0.146405475448616,5.1615568908221666e-15,307,ivb_post_dominant,0.089,0.4832,5000,10000
tvc,0.19435120161198927,0.015104831180507466,0.164746276505637,0.22395612671834153,2.6887797219923413e-37,307,ivb_post_dominant,0.089,0.4832,5000,10000
safe,0.07827357519292208,0.015305134367852746,0.0482760630533845,0.10827108733245966,3.2683299283985463e-7,307,ivb_post_dominant,0.089,0.4832,5000,10000
full,0.16231363644637525,0.015250673694571632,0.13242286526504246,0.19220440762770805,3.5749702908261986e-26,307,ivb_post_dominant,0.089,0.4832,5000,10000
base,0.13117538130095324,0.014956744530685509,0.10186070069484322,0.16049006190706328,2.4061076831899624e-18,308,ivb_post_dominant,0.089,0.4864,5000,10000
tvc,0.20061063319001596,0.015234026578622571,0.1707524897563898,0.23046877662364212,5.886295414578157e-39,308,ivb_post_dominant,0.089,0.4864,5000,10000
safe,0.10790948226332618,0.015539564545230547,0.07745249541923876,0.1383664691074136,4.293389615517849e-12,308,ivb_post_dominant,0.089,0.4864,5000,10000
full,0.18361086183308967,0.015660915552299554,0.15291603138565935,0.21430569228052,2.4575948677474204e-31,308,ivb_post_dominant,0.089,0.4864,5000,10000
base,0.09970909084333753,0.01495838097748615,0.07039120286043563,0.12902697882623942,2.917135957534101e-11,309,ivb_post_dominant,0.089,0.4846,5000,10000
tvc,0.1784810485358754,0.015353237364814162,0.148389256254745,0.2085728408170058,7.647251967627638e-31,309,ivb_post_dominant,0.089,0.4846,5000,10000
safe,0.06811950302018177,0.015453662790218349,0.037830880522127054,0.0984081255182365,1.065232648103824e-5,309,ivb_post_dominant,0.089,0.4846,5000,10000
full,0.1561012216454095,0.015623916871370672,0.12547890728007527,0.1867235360107437,2.751313500545302e-23,309,ivb_post_dominant,0.089,0.4846,5000,10000
base,0.15177400409023659,0.015234174602308725,0.12191557053551669,0.18163243764495648,3.6437310172463975e-23,310,ivb_post_dominant,0.089,0.486,5000,10000
tvc,0.22139754082454466,0.01555883886392224,0.19090277700999497,0.25189230463909434,4.5027094131640486e-45,310,ivb_post_dominant,0.089,0.486,5000,10000
safe,0.11330211873825678,0.015897686474989115,0.0821432258097686,0.14446101166674497,1.1722900622009194e-12,310,ivb_post_dominant,0.089,0.486,5000,10000
full,0.19168213561334757,0.01594426454585108,0.16043195134350058,0.22293231988319456,7.696175555358285e-33,310,ivb_post_dominant,0.089,0.486,5000,10000
base,0.14279954000633427,0.014977580117565947,0.11344402240034183,0.17215505761232672,2.2921244544514413e-21,311,ivb_post_dominant,0.089,0.4824,5000,10000
tvc,0.2078279707992673,0.015038918333937938,0.17835223249830984,0.23730370910022475,1.1757224850545926e-42,311,ivb_post_dominant,0.089,0.4824,5000,10000
safe,0.10918471450958234,0.015422527334300747,0.07895711638376836,0.13941231263539633,1.6464561808217043e-12,311,ivb_post_dominant,0.089,0.4824,5000,10000
full,0.18433408620911404,0.015322112881544102,0.15430329679423038,0.2143648756239977,6.957041553187776e-33,311,ivb_post_dominant,0.089,0.4824,5000,10000
base,0.1081429458725619,0.015219247256578363,0.07831376937785829,0.1379721223672655,1.3658480078116065e-12,312,ivb_post_dominant,0.089,0.477,5000,10000
tvc,0.18580111418417947,0.01584420587317538,0.15474704130911773,0.2168551870592412,2.3850079432261897e-31,312,ivb_post_dominant,0.089,0.477,5000,10000
safe,0.07215137662488835,0.015905424842250947,0.040977316775267836,0.10332543647450887,5.8596763671308635e-6,312,ivb_post_dominant,0.089,0.477,5000,10000
full,0.15658941380182856,0.01627351488001416,0.12469391073512415,0.18848491686853297,9.917692473270468e-22,312,ivb_post_dominant,0.089,0.477,5000,10000
base,0.11372049430604021,0.014708013875895709,0.08489331682516926,0.14254767178691116,1.2728474723563658e-14,313,ivb_post_dominant,0.089,0.483,5000,10000
tvc,0.1897670946672161,0.014910966896310397,0.16054213657577876,0.21899205275865347,1.5426236613183078e-36,313,ivb_post_dominant,0.089,0.483,5000,10000
safe,0.08400418503948177,0.015069377021372178,0.05446874880813683,0.11353962127082672,2.61275960096604e-8,313,ivb_post_dominant,0.089,0.483,5000,10000
full,0.16677001327321953,0.015144734144702486,0.13708687979416864,0.1964531467522704,6.9993896601103815e-28,313,ivb_post_dominant,0.089,0.483,5000,10000
base,0.13100146099782997,0.014947477541206738,0.10170494335734345,0.1602979786383165,2.540107743243632e-18,314,ivb_post_dominant,0.089,0.4734,5000,10000
tvc,0.20386674356073417,0.015077269149548055,0.17431583904240314,0.2334176480790652,6.082704501054114e-41,314,ivb_post_dominant,0.089,0.4734,5000,10000
safe,0.09728528682264792,0.015435824909752505,0.0670316259278668,0.12753894771742905,3.1790815691731857e-10,314,ivb_post_dominant,0.089,0.4734,5000,10000
full,0.17570704862461634,0.01541986930618021,0.1454846601381885,0.20592943711104417,1.029183230291303e-29,314,ivb_post_dominant,0.089,0.4734,5000,10000
base,0.10180128847860236,0.015111765898970857,0.07218277157381893,0.13141980538338577,1.8047143669995585e-11,315,ivb_post_dominant,0.089,0.4878,5000,10000
tvc,0.19436481003531073,0.015315163162817086,0.1643476418188347,0.22438197825178674,2.3997433239563867e-36,315,ivb_post_dominant,0.089,0.4878,5000,10000
safe,0.072508842248535,0.01586408603949342,0.041415804963483245,0.10360187953358677,4.979826822540557e-6,315,ivb_post_dominant,0.089,0.4878,5000,10000
full,0.17159045754262486,0.01587124095461977,0.14048339688161302,0.2026975182036367,6.0258464901640894e-27,315,ivb_post_dominant,0.089,0.4878,5000,10000
base,0.13439946912019066,0.014858546882394498,0.10527725236809754,0.16352168587228377,2.0960395063408136e-19,316,ivb_post_dominant,0.089,0.4822,5000,10000
tvc,0.20122482261277747,0.01492663037937036,0.17196916465867013,0.2304804805668848,1.0343343857447659e-40,316,ivb_post_dominant,0.089,0.4822,5000,10000
safe,0.10656236580544337,0.015546687553148801,0.07609141812237459,0.13703331348851217,8.031741200046746e-12,316,ivb_post_dominant,0.089,0.4822,5000,10000
full,0.178379683140609,0.015324387819269451,0.1483444349297166,0.2084149313515014,6.4245953476478145e-31,316,ivb_post_dominant,0.089,0.4822,5000,10000
base,0.12999494332941233,0.01488693886452139,0.1008170793149008,0.15917280734392386,3.3574613839585674e-18,317,ivb_post_dominant,0.089,0.4726,5000,10000
tvc,0.21616950076543368,0.01514954461280364,0.18647693894215575,0.2458620625887116,2.620232907030499e-45,317,ivb_post_dominant,0.089,0.4726,5000,10000
safe,0.10076554683390622,0.015410619911608508,0.07056128682771771,0.1309698068400947,6.82443584589144e-11,317,ivb_post_dominant,0.089,0.4726,5000,10000
full,0.19536692764375022,0.015477827717727072,0.16503094275808938,0.22570291252941105,5.596942259289178e-36,317,ivb_post_dominant,0.089,0.4726,5000,10000
base,0.12632004773275432,0.015114520748251823,0.09669613142259736,0.15594396404291128,8.212359341500876e-17,318,ivb_post_dominant,0.089,0.488,5000,10000
tvc,0.21011374784771727,0.015406291528132972,0.1799179713172521,0.24030952437818245,1.3082318745070353e-41,318,ivb_post_dominant,0.089,0.488,5000,10000
safe,0.0910431757509104,0.015660482634526723,0.060349193806723087,0.1217371576950977,6.495215961303736e-9,318,ivb_post_dominant,0.089,0.488,5000,10000
full,0.18252921003127268,0.015786207683187566,0.15158881151975556,0.2134696085427898,1.554990474188813e-30,318,ivb_post_dominant,0.089,0.488,5000,10000
base,0.10981782945405248,0.015003809874856422,0.08041090246844748,0.13922475643965748,2.8890738876482513e-13,319,ivb_post_dominant,0.089,0.484,5000,10000
tvc,0.19162803453022756,0.015286294666250878,0.1616674475273091,0.221588621533146,1.6163118353513888e-35,319,ivb_post_dominant,0.089,0.484,5000,10000
safe,0.07069299781070261,0.015382269123250102,0.040544304328629904,0.10084169129277532,4.418190012652389e-6,319,ivb_post_dominant,0.089,0.484,5000,10000
full,0.1627970417193844,0.015476885094421845,0.13246290434145278,0.193131179097316,1.3090767528722494e-25,319,ivb_post_dominant,0.089,0.484,5000,10000
base,0.12944225844842863,0.01487391969925565,0.10028991152894673,0.15859460536791053,4.340003333303755e-18,320,ivb_post_dominant,0.089,0.481,5000,10000
tvc,0.19697700465242293,0.015001457137506034,0.16757468894728977,0.2263793203575561,9.575277302236509e-39,320,ivb_post_dominant,0.089,0.481,5000,10000
safe,0.09473815888864251,0.01536272001668301,0.06462778095137124,0.12484853682591378,7.518689742598212e-10,320,ivb_post_dominant,0.089,0.481,5000,10000
full,0.17017638019934228,0.015393668036586698,0.14000534525766695,0.20034741514101762,4.378200625709069e-28,320,ivb_post_dominant,0.089,0.481,5000,10000
base,0.11998740420906896,0.014709466983870432,0.0911573786889019,0.148817429729236,4.3000275944070736e-16,321,ivb_post_dominant,0.089,0.4892,5000,10000
tvc,0.18919790381667131,0.014923736744196975,0.1599479172832882,0.21844789035005444,2.8306050552562402e-36,321,ivb_post_dominant,0.089,0.4892,5000,10000
safe,0.09461251645085497,0.01520963421703576,0.06480218116743683,0.12442285173427312,5.35720665829135e-10,321,ivb_post_dominant,0.089,0.4892,5000,10000
full,0.17044270900509384,0.015223161380933653,0.14060586096762284,0.20027955704256484,9.325850537033557e-29,321,ivb_post_dominant,0.089,0.4892,5000,10000
base,0.12381624048338792,0.015130768930310921,0.09416047832158088,0.15347200264519495,3.478456964476768e-16,322,ivb_post_dominant,0.089,0.4792,5000,10000
tvc,0.19248855936975703,0.015299097989778247,0.16250287831384252,0.22247424042567154,9.227440098132881e-36,322,ivb_post_dominant,0.089,0.4792,5000,10000
safe,0.08810053003625813,0.01560140607090487,0.057522336029100035,0.11867872404341623,1.7233167656996496e-8,322,ivb_post_dominant,0.089,0.4792,5000,10000
full,0.16306184555693357,0.015588791874720462,0.13250837491999085,0.19361531619387629,2.3997019183148194e-25,322,ivb_post_dominant,0.089,0.4792,5000,10000
base,0.11581871639430998,0.01502242739572049,0.08637529973832998,0.14526213305028995,1.51137796496183e-14,323,ivb_post_dominant,0.089,0.4776,5000,10000
tvc,0.19784529005624593,0.015332344929055794,0.16779444619675127,0.2278961339157406,1.6911214060912382e-37,323,ivb_post_dominant,0.089,0.4776,5000,10000
safe,0.08823652498586097,0.015481240551993547,0.05789385106795264,0.1185791989037693,1.2699046378313837e-8,323,ivb_post_dominant,0.089,0.4776,5000,10000
full,0.1765104206290457,0.015558436120745669,0.14601644617661713,0.20700439508147428,1.7958309767914514e-29,323,ivb_post_dominant,0.089,0.4776,5000,10000
base,0.1492656430257896,0.015107850814118348,0.1196547995463135,0.1788764865052657,8.214838336317826e-23,324,ivb_post_dominant,0.089,0.4768,5000,10000
tvc,0.23161520479203934,0.01535955756088308,0.20151102515423863,0.26171938442984005,2.7776899224152344e-50,324,ivb_post_dominant,0.089,0.4768,5000,10000
safe,0.11899063626921448,0.015556361029266498,0.0885007289213497,0.14948054361707924,2.414353169360286e-14,324,ivb_post_dominant,0.089,0.4768,5000,10000
full,0.2076701032369706,0.015626554276887524,0.17704261965181073,0.23829758682213048,1.2431260964650788e-39,324,ivb_post_dominant,0.089,0.4768,5000,10000
base,0.1193637940907784,0.014908339623181405,0.0901439853600514,0.14858360282150537,1.4559774794144718e-15,325,ivb_post_dominant,0.089,0.4814,5000,10000
tvc,0.19265740673318207,0.015176647433198687,0.1629117243580504,0.22240308910831375,2.302958415074872e-36,325,ivb_post_dominant,0.089,0.4814,5000,10000
safe,0.08903054042154263,0.015494446406215757,0.058661983504973675,0.11939909733811158,9.681043627806692e-9,325,ivb_post_dominant,0.089,0.4814,5000,10000
full,0.16809336695183497,0.015596285620940094,0.13752520884219246,0.19866152506147747,8.617187891398903e-27,325,ivb_post_dominant,0.089,0.4814,5000,10000
base,0.11928178486914838,0.015164923365418696,0.0895590812446178,0.14900448849367898,4.46720818903483e-15,326,ivb_post_dominant,0.089,0.4852,5000,10000
tvc,0.2105658594641737,0.015532767558779843,0.18012219446873307,0.24100952445961432,3.853081611376927e-41,326,ivb_post_dominant,0.089,0.4852,5000,10000
safe,0.09185440624762509,0.015635380438022668,0.06120962370451857,0.1224991887907316,4.50803444352308e-9,326,ivb_post_dominant,0.089,0.4852,5000,10000
full,0.18677906413391307,0.01580597095261807,0.1557999303260954,0.21775819794173074,8.421619280483083e-32,326,ivb_post_dominant,0.089,0.4852,5000,10000
base,0.14686029470251702,0.014798191970539661,0.11785637140394947,0.17586421800108457,5.324909550157213e-23,327,ivb_post_dominant,0.089,0.4852,5000,10000
tvc,0.2290340232691453,0.015069483380459667,0.19949837857781944,0.25856966796047115,4.9255663291096987e-51,327,ivb_post_dominant,0.089,0.4852,5000,10000
safe,0.11410572371749347,0.01529574351363572,0.08412661731400534,0.1440848301209816,1.0148374910873168e-13,327,ivb_post_dominant,0.089,0.4852,5000,10000
full,0.2006103106630323,0.015366742302789015,0.17049204918985775,0.23072857213620687,2.509866083393325e-38,327,ivb_post_dominant,0.089,0.4852,5000,10000
base,0.14984650430343097,0.015248195407640818,0.11996059047522592,0.179732418131636,1.3761289027100428e-22,328,ivb_post_dominant,0.089,0.485,5000,10000
tvc,0.23216862593327325,0.0154686238505419,0.20185068029581385,0.2624865715707327,7.701449214456548e-50,328,ivb_post_dominant,0.089,0.485,5000,10000
safe,0.12161078813842134,0.01563102331616544,0.09097454539723124,0.15224703087961144,8.743897386636273e-15,328,ivb_post_dominant,0.089,0.485,5000,10000
full,0.21179967900362173,0.015722628584280588,0.18098389323613182,0.24261546477111165,1.1775435023147003e-40,328,ivb_post_dominant,0.089,0.485,5000,10000
base,0.12436906546118374,0.015247816840458606,0.09448389361102157,0.15425423731134594,4.322524527255657e-16,329,ivb_post_dominant,0.089,0.4836,5000,10000
tvc,0.18784739581198548,0.015297074470830771,0.15786568078033006,0.2178291108436409,3.5916795098538656e-34,329,ivb_post_dominant,0.089,0.4836,5000,10000
safe,0.09194507064620752,0.015607280027442879,0.061355363895788176,0.12253477739662687,4.085721355972718e-9,329,ivb_post_dominant,0.089,0.4836,5000,10000
full,0.16353510487049214,0.015570565250328875,0.13301735776091667,0.1940528519800676,1.5436104703869686e-25,329,ivb_post_dominant,0.089,0.4836,5000,10000
base,0.11860947778258595,0.014958730202008799,0.08929090533219713,0.14792805023297476,2.7018606609707927e-15,330,ivb_post_dominant,0.089,0.476,5000,10000
tvc,0.19228955241355197,0.014963199082287697,0.1629622211187653,0.22161688370833865,3.2848897997439945e-37,330,ivb_post_dominant,0.089,0.476,5000,10000
safe,0.0889738590884293,0.01539633888936744,0.058797589371495707,0.11915012880536288,7.97470225211465e-9,330,ivb_post_dominant,0.089,0.476,5000,10000
full,0.1686188858730938,0.015243170082468376,0.13874282150123735,0.19849495024495023,4.058399881650055e-28,330,ivb_post_dominant,0.089,0.476,5000,10000
base,0.11617791309482248,0.015172875660992936,0.08643962325737196,0.145916202932273,2.2712602569203196e-14,331,ivb_post_dominant,0.089,0.4766,5000,10000
tvc,0.19572289182973304,0.015428534300695362,0.16548352026612928,0.2259622633933368,2.5601413578912935e-36,331,ivb_post_dominant,0.089,0.4766,5000,10000
