period	MOUNTAINS	NONCONT	safrica	laam	asiae	ETHPOL	ETHDOM	ETHFRAC	name	PRIMEXP	PRIOcw	PRIO25	DEMOCRACY	PRIO1000	SDcw	LGDPC	LPOP	RELPOL	RELFRAC	LARMINOR	FLcw	ETHLRGPRIMEXP
1.0	0.0	0.0	1.0	0.0	0.0	0.1597591	0.0	0.083583966	"Seychelles"	0.096	0.0	0.0		0.0	0.0	7.1372786	10.638256	0.04755063	0.023999574	0.0	0.0	0.091872
2.0	0.0	0.0	1.0	0.0	0.0	0.1597591	0.0	0.083583966	"Seychelles"	0.096	0.0	0.0		0.0	0.0	7.198931	10.768485	0.04755063	0.023999574	0.0	0.0	0.091872
3.0	0.0	0.0	1.0	0.0	0.0	0.1597591	0.0	0.083583966	"Seychelles"	0.114	0.0	0.0		0.0	0.0	7.41698	10.889304	0.04755063	0.023999574	0.0	0.0	0.109098
4.0	0.0	0.0	1.0	0.0	0.0	0.1597591	0.0	0.083583966	"Seychelles"	0.045	0.0	0.0		0.0	0.0	7.52564	10.995411	0.04755063	0.023999574	0.0	0.0	0.043065004
5.0	0.0	0.0	1.0	0.0	0.0	0.1597591	0.0	0.083583966	"Seychelles"	0.034	0.0	0.0		0.0	0.0	7.974533	11.072869	0.04755063	0.023999574	0.0	0.0	0.032538
6.0	0.0	0.0	1.0	0.0	0.0	0.1597591	0.0	0.083583966	"Seychelles"	0.154	0.0	0.0		0.0	0.0	8.065579	11.118401	0.04755063	0.023999574	0.0	0.0	0.147378
7.0	0.0	0.0	1.0	0.0	0.0	0.1597591	0.0	0.083583966	"Seychelles"	0.037	0.0	0.0		0.0	0.0	8.287277	11.156251	0.04755063	0.023999574	0.0	0.0	0.035409
8.0	0.0	0.0	1.0	0.0	0.0	0.1597591	0.0	0.083583966	"Seychelles"	0.045	0.0	0.0		0.0	0.0	8.357024	11.229236	0.04755063	0.023999574	0.0	0.0	0.043065004
1.0	1.7	0.0	1.0	0.0	0.0	0.60023487	0.0	0.792714	"Sierra Leone"	0.09	0.0	0.0		0.0	0.0	6.7753663	14.622433	0.9203166	0.571438	0.0	0.0	0.02781
2.0	1.7	0.0	1.0	0.0	0.0	0.60023487	0.0	0.792714	"Sierra Leone"	0.09	0.0	0.0	1.0	0.0	0.0	7.0157123	14.702991	0.9203166	0.571438	0.0	0.0	0.02781
3.0	1.7	0.0	1.0	0.0	0.0	0.60023487	0.0	0.792714	"Sierra Leone"	0.088	0.0	0.0	0.0	0.0	0.0	7.26892	14.792332	0.9203166	0.571438	0.0	0.0	0.027191998
4.0	1.7	0.0	1.0	0.0	0.0	0.60023487	0.0	0.792714	"Sierra Leone"	0.095	0.0	0.0	0.0	0.0	0.0	7.090077	14.890854	0.9203166	0.571438	0.0	0.0	0.029354999
5.0	1.7	0.0	1.0	0.0	0.0	0.60023487	0.0	0.792714	"Sierra Leone"	0.072	0.0	0.0	0.0	0.0	0.0	7.037906	14.989848	0.9203166	0.571438	0.0	0.0	0.022247998
6.0	1.7	0.0	1.0	0.0	0.0	0.60023487	0.0	0.792714	"Sierra Leone"	0.074	0.0	0.0	0.0	0.0	0.0	6.8079348	15.092269	0.9203166	0.571438	0.0	0.0	0.022866
7.0	1.7	0.0	1.0	0.0	0.0	0.60023487	0.0	0.792714	"Sierra Leone"	0.12	1.0	1.0	0.0	0.0	1.0	6.8035054	15.201555	0.9203166	0.571438	0.0	1.0	0.037079997
8.0	1.7	0.0	1.0	0.0	0.0	0.60023487	0.0	0.792714	"Sierra Leone"	0.16	1.0	1.0	0.0	1.0	1.0	6.455199	15.321808	0.9203166	0.571438	0.0	1.0	0.049439996
1.0	12.6	0.0	1.0	0.0	0.0	0.6786329	1.0	0.38522902	"Somalia"	0.126	0.0	0.0	1.0	0.0	0.0	7.005789	14.852247	0.005190552	0.0025972356	0.19	0.0	0.09576
2.0	12.6	0.0	1.0	0.0	0.0	0.6786329	1.0	0.38522902	"Somalia"	0.126	0.0	0.0	1.0	0.0	0.0	6.865891	14.970188	0.005190552	0.0025972356	0.19	0.0	0.09576
3.0	12.6	0.0	1.0	0.0	0.0	0.6786329	1.0	0.38522902	"Somalia"	0.091	0.0	0.0	0.0	0.0	0.0	6.82546	15.096723	0.005190552	0.0025972356	0.19	0.0	0.06916
4.0	12.6	0.0	1.0	0.0	0.0	0.6786329	1.0	0.38522902	"Somalia"	0.121	0.0	1.0	0.0	0.0	0.0	6.6821084	15.234756	0.005190552	0.0025972356	0.19	0.0	0.09196
5.0	12.6	0.0	1.0	0.0	0.0	0.6786329	1.0	0.38522902	"Somalia"	0.218	0.0	1.0	0.0	0.0	0.0	6.612041	15.582465	0.005190552	0.0025972356	0.19	1.0	0.16567999
6.0	12.6	0.0	1.0	0.0	0.0	0.6786329	1.0	0.38522902	"Somalia"	0.103	1.0	1.0	0.0	1.0	1.0	6.481577	15.694517	0.005190552	0.0025972356	0.19	1.0	0.07828
7.0	12.6	0.0	1.0	0.0	0.0	0.6786329	1.0	0.38522902	"Somalia"	0.065	1.0	1.0	0.0	1.0	1.0		15.866167	0.005190552	0.0025972356	0.19	1.0	0.049399998
8.0	12.6	0.0	1.0	0.0	0.0	0.6786329	1.0	0.38522902	"Somalia"	0.065	1.0	1.0		0.0	1.0		15.919766	0.005190552	0.0025972356	0.19	1.0	0.049399998
1.0	7.7	0.0	1.0	0.0	0.0	0.7177831	1.0	0.46925896	"South Africa"	0.08	0.0	0.0	1.0	0.0	0.0	7.6921134	16.671751	0.79047835	0.44179404	0.168	0.0	0.05616
2.0	7.7	0.0	1.0	0.0	0.0	0.7177831	1.0	0.46925896	"South Africa"	0.08	0.0	1.0	1.0	0.0	0.0	7.869784	16.802807	0.79047835	0.44179404	0.168	0.0	0.05616
3.0	7.7	0.0	1.0	0.0	0.0	0.7177831	1.0	0.46925896	"South Africa"	0.064	0.0	1.0	1.0	0.0	0.0	8.087641	16.9105	0.79047835	0.44179404	0.168	0.0	0.044928003
4.0	7.7	0.0	1.0	0.0	0.0	0.7177831	1.0	0.46925896	"South Africa"	0.078	1.0	1.0	1.0	0.0	1.0	8.18004	17.023447	0.79047835	0.44179404	0.168	0.0	0.054756004
5.0	7.7	0.0	1.0	0.0	0.0	0.7177831	1.0	0.46925896	"South Africa"	0.072	1.0	1.0	1.0	1.0	1.0	8.159375	17.132456	0.79047835	0.44179404	0.168	1.0	0.050544
6.0	7.7	0.0	1.0	0.0	0.0	0.7177831	1.0	0.46925896	"South Africa"	0.158	1.0	1.0	1.0	1.0	1.0	8.108322	17.259384	0.79047835	0.44179404	0.168	1.0	0.11091601
7.0	7.7	0.0	1.0	0.0	0.0	0.7177831	1.0	0.46925896	"South Africa"	0.122	1.0	1.0	1.0	1.0	1.0	8.085794	17.376556	0.79047835	0.44179404	0.168	1.0	0.08564401
8.0	7.7	0.0	1.0	0.0	0.0	0.7177831	1.0	0.46925896	"South Africa"	0.057	0.0	0.0	1.0	0.0	0.0	8.038512	17.482145	0.79047835	0.44179404	0.168	0.0	0.040014002
1.0	6.5	0.0	1.0	0.0	0.0	0.69937634	1.0	0.711419	"Sudan"	0.131	1.0	1.0	0.0	1.0	1.0	6.7580943	16.228294	0.7108643	0.42677796	0.255	1.0	0.06026
2.0	6.5	0.0	1.0	0.0	0.0	0.69937634	1.0	0.711419	"Sudan"	0.131	1.0	1.0	1.0	1.0	1.0	6.7499313	16.329895	0.7108643	0.42677796	0.255	1.0	0.06026
3.0	6.5	0.0	1.0	0.0	0.0	0.69937634	1.0	0.711419	"Sudan"	0.145	1.0	1.0		1.0	1.0	6.705639	16.444445	0.7108643	0.42677796	0.255	1.0	0.0667
4.0	6.5	0.0	1.0	0.0	0.0	0.69937634	1.0	0.711419	"Sudan"	0.098	0.0	1.0	0.0	0.0	0.0	6.6770835	16.588848	0.7108643	0.42677796	0.255	0.0	0.04508
5.0	6.5	0.0	1.0	0.0	0.0	0.69937634	1.0	0.711419	"Sudan"	0.086	1.0	1.0	0.0	1.0	1.0	6.763885	16.743017	0.7108643	0.42677796	0.255	1.0	0.03956
6.0	6.5	0.0	1.0	0.0	0.0	0.69937634	1.0	0.711419	"Sudan"	0.039	1.0	1.0		1.0	1.0	6.673298	16.881655	0.7108643	0.42677796	0.255	1.0	0.017940002
7.0	6.5	0.0	1.0	0.0	0.0	0.69937634	1.0	0.711419	"Sudan"	0.046	1.0	1.0	0.0	1.0	1.0	6.629363	16.996145	0.7108643	0.42677796	0.255	1.0	0.021160001
8.0	6.5	0.0	1.0	0.0	0.0	0.69937634	1.0	0.711419	"Sudan"	0.046	1.0	1.0	0.0	1.0	1.0	6.8762646	17.097061	0.7108643	0.42677796	0.255	1.0	0.021160001
1.0	15.2	0.0	1.0	0.0	0.0	0.31843853	0.0	0.17768396	"Swaziland"	0.568	0.0	0.0		0.0	0.0	7.1292977	12.694653	0.6852467	0.363018	0.0	0.0	0.514608
2.0	15.2	0.0	1.0	0.0	0.0	0.31843853	0.0	0.17768396	"Swaziland"	0.568	0.0	0.0		0.0	0.0	7.4413204	12.821259	0.6852467	0.363018	0.0	0.0	0.514608
3.0	15.2	0.0	1.0	0.0	0.0	0.31843853	0.0	0.17768396	"Swaziland"	0.568	0.0	0.0	0.0	0.0	0.0	7.83637	12.945626	0.6852467	0.363018	0.0	0.0	0.514608
4.0	15.2	0.0	1.0	0.0	0.0	0.31843853	0.0	0.17768396	"Swaziland"	0.546	0.0	0.0	0.0	0.0	0.0	7.8520503	13.085699	0.6852467	0.363018	0.0	0.0	0.49467602
5.0	15.2	0.0	1.0	0.0	0.0	0.31843853	0.0	0.17768396	"Swaziland"	0.487	0.0	0.0	0.0	0.0	0.0	8.025189	13.244581	0.6852467	0.363018	0.0	0.0	0.441222
6.0	15.2	0.0	1.0	0.0	0.0	0.31843853	0.0	0.17768396	"Swaziland"	0.444	0.0	0.0	0.0	0.0	0.0	7.695303	13.3984785	0.6852467	0.363018	0.0	0.0	0.402264
7.0	15.2	0.0	1.0	0.0	0.0	0.31843853	0.0	0.17768396	"Swaziland"	0.4	0.0	0.0	0.0	0.0	0.0	7.8984113	13.554146	0.6852467	0.363018	0.0	0.0	0.36240003
8.0	15.2	0.0	1.0	0.0	0.0	0.31843853	0.0	0.17768396	"Swaziland"	0.4	0.0	0.0	0.0	0.0	0.0	7.8743587	13.71015	0.6852467	0.363018	0.0	0.0	0.36240003
1.0	21.7	0.0	1.0	0.0	0.0	0.27104962	0.0	0.958587	"Tanzania"	0.192	0.0	0.0		0.0	0.0	5.765191	16.138388	0.88182735	0.647864	0.0	0.0	0.02496
2.0	21.7	0.0	1.0	0.0	0.0	0.27104962	0.0	0.958587	"Tanzania"	0.192	0.0	0.0	0.0	0.0	0.0	5.916202	16.281998	0.88182735	0.647864	0.0	0.0	0.02496
3.0	21.7	0.0	1.0	0.0	0.0	0.27104962	0.0	0.958587	"Tanzania"	0.157	0.0	0.0	0.0	0.0	0.0	6.0497336	16.432468	0.88182735	0.647864	0.0	0.0	0.02041
4.0	21.7	0.0	1.0	0.0	0.0	0.27104962	0.0	0.958587	"Tanzania"	0.111	0.0	0.0	0.0	0.0	0.0	6.232448	16.58183	0.88182735	0.647864	0.0	0.0	0.0144299995
5.0	21.7	0.0	1.0	0.0	0.0	0.27104962	0.0	0.958587	"Tanzania"	0.088	0.0	0.0	0.0	0.0	0.0	6.173786	16.73765	0.88182735	0.647864	0.0	0.0	0.01144
6.0	21.7	0.0	1.0	0.0	0.0	0.27104962	0.0	0.958587	"Tanzania"	0.031	0.0	0.0	0.0	0.0	0.0	6.1590953	16.896273	0.88182735	0.647864	0.0	0.0	0.00403
7.0	21.7	0.0	1.0	0.0	0.0	0.27104962	0.0	0.958587	"Tanzania"	0.136	0.0	0.0	0.0	0.0	0.0	6.3099184	17.05301	0.88182735	0.647864	0.0	0.0	0.01768
8.0	21.7	0.0	1.0	0.0	0.0	0.27104962	0.0	0.958587	"Tanzania"	0.124	0.0	0.0	0.0	0.0	0.0	6.265301	17.204838	0.88182735	0.647864	0.0	0.0	0.01612
1.0	0.0	0.0	1.0	0.0	0.0	0.6732706	0.0	0.732451	"Togolese Republic"	0.139	0.0	0.0	0.0	0.0	0.0	5.9053617	14.230266	0.8969109	0.6236125	0.0	0.0	0.06116
2.0	0.0	0.0	1.0	0.0	0.0	0.6732706	0.0	0.732451	"Togolese Republic"	0.139	0.0	0.0	0.0	0.0	0.0	6.1923623	14.302248	0.8969109	0.6236125	0.0	0.0	0.06116
3.0	0.0	0.0	1.0	0.0	0.0	0.6732706	0.0	0.732451	"Togolese Republic"	0.204	0.0	0.0	0.0	0.0	0.0	6.4264884	14.518608	0.8969109	0.6236125	0.0	0.0	0.08976
4.0	0.0	0.0	1.0	0.0	0.0	0.6732706	0.0	0.732451	"Togolese Republic"	0.19	0.0	0.0	0.0	0.0	0.0	6.4264884	14.641876	0.8969109	0.6236125	0.0	0.0	0.0836
5.0	0.0	0.0	1.0	0.0	0.0	0.6732706	0.0	0.732451	"Togolese Republic"	0.263	0.0	0.0	0.0	0.0	0.0	6.5944133	14.776774	0.8969109	0.6236125	0.0	0.0	0.115720004
6.0	0.0	0.0	1.0	0.0	0.0	0.6732706	0.0	0.732451	"Togolese Republic"	0.232	0.0	1.0	0.0	0.0	0.0	6.4567695	14.922752	0.8969109	0.6236125	0.0	0.0	0.102079995
7.0	0.0	0.0	1.0	0.0	0.0	0.6732706	0.0	0.732451	"Togolese Republic"	0.146	0.0	1.0	0.0	0.0	0.0	6.4630294	15.071696	0.8969109	0.6236125	0.0	0.0	0.06424
8.0	0.0	0.0	1.0	0.0	0.0	0.6732706	0.0	0.732451	"Togolese Republic"	0.115	0.0	0.0	0.0	0.0	0.0	6.2245584	15.228933	0.8969109	0.6236125	0.0	0.0	0.0506
1.0	2.8	0.0	0.0	0.0	0.0	0.16733968	0.0	0.08716403	"Tunisia"	0.097	0.0	0.0	0.0	0.0	0.0	7.003974	15.255583	0.039386958	0.019853964	0.0	0.0	0.092635
2.0	2.8	0.0	0.0	0.0	0.0	0.16733968	0.0	0.08716403	"Tunisia"	0.097	0.0	0.0	0.0	0.0	0.0	7.1196356	15.348067	0.039386958	0.019853964	0.0	0.0	0.092635
3.0	2.8	0.0	0.0	0.0	0.0	0.16733968	0.0	0.08716403	"Tunisia"	0.102	0.0	0.0	0.0	0.0	0.0	7.2737865	15.450031	0.039386958	0.019853964	0.0	0.0	0.09740999
4.0	2.8	0.0	0.0	0.0	0.0	0.16733968	0.0	0.08716403	"Tunisia"	0.159	0.0	0.0	0.0	0.0	0.0	7.625595	15.540239	0.039386958	0.019853964	0.0	0.0	0.151845
5.0	2.8	0.0	0.0	0.0	0.0	0.16733968	0.0	0.08716403	"Tunisia"	0.164	0.0	1.0	0.0	0.0	0.0	7.8347883	15.669306	0.039386958	0.019853964	0.0	0.0	0.15662
6.0	2.8	0.0	0.0	0.0	0.0	0.16733968	0.0	0.08716403	"Tunisia"	0.109	0.0	0.0	0.0	0.0	0.0	7.922261	15.798139	0.039386958	0.019853964	0.0	0.0	0.104095
7.0	2.8	0.0	0.0	0.0	0.0	0.16733968	0.0	0.08716403	"Tunisia"	0.086	0.0	0.0	0.0	0.0	0.0	7.9759083	15.914265	0.039386958	0.019853964	0.0	0.0	0.08213
8.0	2.8	0.0	0.0	0.0	0.0	0.16733968	0.0	0.08716403	"Tunisia"	0.063	0.0	0.0	0.0	0.0	0.0	8.05896	16.008001	0.039386958	0.019853964	0.0	0.0	0.060165
1.0	9.4	0.0	1.0	0.0	0.0	0.27858287	0.0	0.931868	"Uganda"	0.156	0.0	0.0		0.0	0.0	6.393591	15.696806	0.845672	0.52435	0.0	0.0	0.025428
2.0	9.4	0.0	1.0	0.0	0.0	0.27858287	0.0	0.931868	"Uganda"	0.156	0.0	0.0	1.0	0.0	1.0	6.419995	15.90081	0.845672	0.52435	0.0	0.0	0.025428
3.0	9.4	0.0	1.0	0.0	0.0	0.27858287	0.0	0.931868	"Uganda"	0.134	0.0	1.0	0.0	0.0	0.0	6.4723463	16.099117	0.845672	0.52435	0.0	0.0	0.021842001
4.0	9.4	0.0	1.0	0.0	0.0	0.27858287	0.0	0.931868	"Uganda"	0.11	1.0	1.0	0.0	1.0	1.0	6.4264884	16.233921	0.845672	0.52435	0.0	0.0	0.017930001
5.0	9.4	0.0	1.0	0.0	0.0	0.27858287	0.0	0.931868	"Uganda"	0.273	1.0	1.0	1.0	1.0	1.0	6.280396	16.365503	0.845672	0.52435	0.0	1.0	0.044499002
6.0	9.4	0.0	1.0	0.0	0.0	0.27858287	0.0	0.931868	"Uganda"	0.155	1.0	1.0		1.0	1.0	6.291569	16.464094	0.845672	0.52435	0.0	1.0	0.025265
7.0	9.4	0.0	1.0	0.0	0.0	0.27858287	0.0	0.931868	"Uganda"	0.07	1.0	1.0	0.0	1.0	0.0	6.317165	16.608515	0.845672	0.52435	0.0	1.0	0.01141
8.0	9.4	0.0	1.0	0.0	0.0	0.27858287	0.0	0.931868	"Uganda"	0.052	1.0	1.0	0.0	0.0	0.0	6.4630294	16.768753	0.845672	0.52435	0.0	1.0	0.008476
1.0	4.2	0.0	1.0	0.0	0.0	0.5859115	0.0	0.799275	"Democratic Republic of the Congo"	0.076	1.0	1.0		1.0	1.0	6.1923623	16.545519	0.84276	0.4338	0.0	1.0	0.02736
2.0	4.2	0.0	1.0	0.0	0.0	0.5859115	0.0	0.799275	"Democratic Republic of the Congo"	0.076	1.0	1.0	0.0	1.0	1.0	6.3062754	16.68102	0.84276	0.4338	0.0	1.0	0.02736
3.0	4.2	0.0	1.0	0.0	0.0	0.5859115	0.0	0.799275	"Democratic Republic of the Congo"	0.14	0.0	0.0	0.0	0.0	0.0	6.5308776	16.824652	0.84276	0.4338	0.0	0.0	0.050400004
4.0	4.2	0.0	1.0	0.0	0.0	0.5859115	0.0	0.799275	"Democratic Republic of the Congo"	0.078	1.0	1.0	0.0	0.0	1.0	6.4567695	16.961859	0.84276	0.4338	0.0	1.0	0.028080001
5.0	4.2	0.0	1.0	0.0	0.0	0.5859115	0.0	0.799275	"Democratic Republic of the Congo"	0.112	0.0	0.0	0.0	0.0	0.0	6.1654177	17.111681	0.84276	0.4338	0.0	0.0	0.04032
6.0	4.2	0.0	1.0	0.0	0.0	0.5859115	0.0	0.799275	"Democratic Republic of the Congo"	0.131	0.0	0.0	0.0	0.0	0.0	6.09131	17.27085	0.84276	0.4338	0.0	0.0	0.04716
7.0	4.2	0.0	1.0	0.0	0.0	0.5859115	0.0	0.799275	"Democratic Republic of the Congo"	0.141	0.0	0.0	0.0	0.0	0.0	5.9506426	17.436192	0.84276	0.4338	0.0	0.0	0.050760005
8.0	4.2	0.0	1.0	0.0	0.0	0.5859115	0.0	0.799275	"Democratic Republic of the Congo"	0.141	1.0	1.0		1.0	1.0	5.4161005	17.59624	0.84276	0.4338	0.0	1.0	0.050760005
1.0	0.2	0.0	1.0	0.0	0.0	0.60626495	0.0	0.78744197	"Zambia"	0.496	0.0	0.0		0.0	0.0	6.872128	14.960052	0.8936369	0.45082197	0.0	0.0	0.18352
2.0	0.2	0.0	1.0	0.0	0.0	0.60626495	0.0	0.78744197	"Zambia"	0.496	0.0	0.0	1.0	0.0	0.0	7.0121155	15.100326	0.8936369	0.45082197	0.0	0.0	0.18352
3.0	0.2	0.0	1.0	0.0	0.0	0.60626495	0.0	0.78744197	"Zambia"	0.555	0.0	0.0	0.0	0.0	0.0	7.0184016	15.2479725	0.8936369	0.45082197	0.0	0.0	0.20535001
4.0	0.2	0.0	1.0	0.0	0.0	0.60626495	0.0	0.78744197	"Zambia"	0.328	0.0	0.0	0.0	0.0	0.0	7.1316986	15.392632	0.8936369	0.45082197	0.0	0.0	0.121360004
5.0	0.2	0.0	1.0	0.0	0.0	0.60626495	0.0	0.78744197	"Zambia"	0.372	0.0	0.0	0.0	0.0	0.0	6.8783264	15.562621	0.8936369	0.45082197	0.0	0.0	0.13764
6.0	0.2	0.0	1.0	0.0	0.0	0.60626495	0.0	0.78744197	"Zambia"	0.365	0.0	0.0	0.0	0.0	0.0	6.694562	15.717618	0.8936369	0.45082197	0.0	0.0	0.13505
7.0	0.2	0.0	1.0	0.0	0.0	0.60626495	0.0	0.78744197	"Zambia"	0.338	0.0	0.0	0.0	0.0	0.0	6.535241	15.867581	0.8936369	0.45082197	0.0	0.0	0.12506
8.0	0.2	0.0	1.0	0.0	0.0	0.60626495	0.0	0.78744197	"Zambia"	0.298	0.0	0.0	1.0	0.0	0.0	6.4281054	16.01051	0.8936369	0.45082197	0.0	0.0	0.11026
1.0	2.9	0.0	1.0	0.0	0.0	0.69778126	1.0	0.53379	"Zimbabwe"	0.265	0.0	0.0		0.0	0.0	6.896694	15.153665	0.95761293	0.4974459	0.16	0.0	0.1749
2.0	2.9	0.0	1.0	0.0	0.0	0.69778126	1.0	0.53379	"Zimbabwe"	0.265	0.0	0.0		0.0	0.0	6.8522425	15.312004	0.95761293	0.4974459	0.16	0.0	0.1749
3.0	2.9	0.0	1.0	0.0	0.0	0.69778126	1.0	0.53379	"Zimbabwe"	0.151	0.0	0.0	1.0	0.0	1.0	6.9865665	15.475641	0.95761293	0.4974459	0.16	1.0	0.09966
4.0	2.9	0.0	1.0	0.0	0.0	0.69778126	1.0	0.53379	"Zimbabwe"	0.164	0.0	0.0	1.0	0.0	1.0	7.207119	15.618045	0.95761293	0.4974459	0.16	1.0	0.10824001
5.0	2.9	0.0	1.0	0.0	0.0	0.69778126	1.0	0.53379	"Zimbabwe"	0.163	0.0	0.0	1.0	0.0	1.0	7.095064	15.762706	0.95761293	0.4974459	0.16	1.0	0.107580006
6.0	2.9	0.0	1.0	0.0	0.0	0.69778126	1.0	0.53379	"Zimbabwe"	0.146	0.0	0.0	0.0	0.0	0.0	7.103322	15.934052	0.95761293	0.4974459	0.16	1.0	0.096360005
7.0	2.9	0.0	1.0	0.0	0.0	0.69778126	1.0	0.53379	"Zimbabwe"	0.147	0.0	0.0	0.0	0.0	0.0	7.074963	16.09247	0.95761293	0.4974459	0.16	0.0	0.09702
8.0	2.9	0.0	1.0	0.0	0.0	0.69778126	1.0	0.53379	"Zimbabwe"	0.175	0.0	0.0	0.0	0.0	0.0	7.0630484	16.214405	0.95761293	0.4974459	0.16	0.0	0.1155
1.0	0.0	0.0	0.0	1.0	0.0	0.70497686	1.0	0.44120902	"Bahamas, The"	1.491	0.0	0.0		0.0	0.0	8.865312	11.635143	0.06009323	0.030442722	0.142	0.0	1.077993
2.0	0.0	0.0	0.0	1.0	0.0	0.70497686	1.0	0.44120902	"Bahamas, The"	1.491	0.0	0.0		0.0	0.0	9.162305	11.842229	0.06009323	0.030442722	0.142	0.0	1.077993
3.0	0.0	0.0	0.0	1.0	0.0	0.70497686	1.0	0.44120902	"Bahamas, The"	1.271	0.0	0.0		0.0	0.0	9.246479	12.049418	0.06009323	0.030442722	0.142	0.0	0.91893303
4.0	0.0	0.0	0.0	1.0	0.0	0.70497686	1.0	0.44120902	"Bahamas, The"	1.707	0.0	0.0		0.0	0.0	8.85723	12.149503	0.06009323	0.030442722	0.142	0.0	1.234161
5.0	0.0	0.0	0.0	1.0	0.0	0.70497686	1.0	0.44120902	"Bahamas, The"	2.139	0.0	0.0		0.0	0.0	9.333	12.254863	0.06009323	0.030442722	0.142	0.0	1.546497
6.0	0.0	0.0	0.0	1.0	0.0	0.70497686	1.0	0.44120902	"Bahamas, The"	0.257	0.0	0.0		0.0	0.0	9.425775	12.354492	0.06009323	0.030442722	0.142	0.0	0.185811
7.0	0.0	0.0	0.0	1.0	0.0	0.70497686	1.0	0.44120902	"Bahamas, The"	0.114	0.0	0.0		0.0	0.0	9.43628	12.452151	0.06009323	0.030442722	0.142	0.0	0.082421996
8.0	0.0	0.0	0.0	1.0	0.0	0.70497686	1.0	0.44120902	"Bahamas, The"	0.113	0.0	0.0		0.0	0.0	9.324919	12.535377	0.06009323	0.030442722	0.142	0.0	0.081699
1.0	0.0	0.0	0.0	1.0	0.0	0.36636072	1.0	0.19888197	"Barbados"	0.135	0.0	0.0		0.0	0.0	7.8883343	12.348873	0.37393388	0.206008	0.06	0.0	0.12042001
2.0	0.0	0.0	0.0	1.0	0.0	0.36636072	1.0	0.19888197	"Barbados"	0.135	0.0	0.0		0.0	0.0	8.093768	12.368192	0.37393388	0.206008	0.06	0.0	0.12042001
3.0	0.0	0.0	0.0	1.0	0.0	0.36636072	1.0	0.19888197	"Barbados"	0.125	0.0	0.0		0.0	0.0	8.442039	12.385056	0.37393388	0.206008	0.06	0.0	0.1115
4.0	0.0	0.0	0.0	1.0	0.0	0.36636072	1.0	0.19888197	"Barbados"	0.155	0.0	0.0		0.0	0.0	8.581106	12.41146	0.37393388	0.206008	0.06	0.0	0.13826
5.0	0.0	0.0	0.0	1.0	0.0	0.36636072	1.0	0.19888197	"Barbados"	0.085	0.0	0.0		0.0	0.0	8.760767	12.42561	0.37393388	0.206008	0.06	0.0	0.07582
6.0	0.0	0.0	0.0	1.0	0.0	0.36636072	1.0	0.19888197	"Barbados"	0.029	0.0	0.0		0.0	0.0	8.721113	12.441145	0.37393388	0.206008	0.06	0.0	0.025868
7.0	0.0	0.0	0.0	1.0	0.0	0.36636072	1.0	0.19888197	"Barbados"	0.067	0.0	0.0		0.0	0.0	8.889032	12.460715	0.37393388	0.206008	0.06	0.0	0.059764
8.0	0.0	0.0	0.0	1.0	0.0	0.36636072	1.0	0.19888197	"Barbados"	0.039	0.0	0.0		0.0	0.0	8.844048	12.484462	0.37393388	0.206008	0.06	0.0	0.034788
1.0	15.4	0.0	0.0	0.0	0.0	0.6723696	0.0	0.766822	"Canada"	0.097	0.0	0.0	1.0	0.0	0.0	8.889859	16.700813	0.15594287	0.082042225	0.0	0.0	0.036569003
2.0	15.4	0.0	0.0	0.0	0.0	0.6723696	0.0	0.766822	"Canada"	0.097	0.0	0.0	1.0	0.0	0.0	9.066932	16.795012	0.15594287	0.082042225	0.0	0.0	0.036569003
3.0	15.4	0.0	0.0	0.0	0.0	0.6723696	0.0	0.766822	"Canada"	0.094	0.0	0.0	1.0	0.0	0.0	9.222664	16.875343	0.15594287	0.082042225	0.0	0.0	0.035437997
4.0	15.4	0.0	0.0	0.0	0.0	0.6723696	0.0	0.766822	"Canada"	0.103	0.0	0.0	1.0	0.0	0.0	9.416297	16.96005	0.15594287	0.082042225	0.0	0.0	0.038831
5.0	15.4	0.0	0.0	0.0	0.0	0.6723696	0.0	0.766822	"Canada"	0.124	0.0	0.0	1.0	0.0	0.0	9.556268	17.017973	0.15594287	0.082042225	0.0	0.0	0.046748
6.0	15.4	0.0	0.0	0.0	0.0	0.6723696	0.0	0.766822	"Canada"	0.099	0.0	0.0	1.0	0.0	0.0	9.654321	17.071373	0.15594287	0.082042225	0.0	0.0	0.037323
7.0	15.4	0.0	0.0	0.0	0.0	0.6723696	0.0	0.766822	"Canada"	0.08	0.0	0.0	1.0	0.0	0.0	9.751094	17.140223	0.15594287	0.082042225	0.0	0.0	0.03016
8.0	15.4	0.0	0.0	0.0	0.0	0.6723696	0.0	0.766822	"Canada"	0.111	0.0	0.0	1.0	0.0	0.0	9.750395	17.194939	0.15594287	0.082042225	0.0	0.0	0.041847
1.0	22.2	0.0	0.0	1.0	0.0	0.42035562	1.0	0.24083304	"Costa Rica"	0.159	0.0	0.0	1.0	0.0	0.0	7.647786	13.973369	0.07839992	0.039199956	0.07	0.0	0.13801199
2.0	22.2	0.0	0.0	1.0	0.0	0.42035562	1.0	0.24083304	"Costa Rica"	0.159	0.0	0.0	1.0	0.0	0.0	7.80751	14.175281	0.07839992	0.039199956	0.07	0.0	0.13801199
