iso	iso_b	location	year	intensity_level	type_of_conflict	numberoffatalitiesbyfinalyearofc	cumulative_intensity	conflict_id	side_a	side_a_id	side_a_2nd	side_b	side_b_id	side_b_2nd	incompatibility	territory_name	start_date	start_prec	start_date2	start_prec2	ep_end	ep_end_date	ep_end_prec	gwno_a	gwno_a_2nd	gwno_b	gwno_b_2nd	gwno_loc	region	version	africa
"SOM"		"Somalia"	1901	2	1	1000																									
"SOM"		"Somalia"	1902	2	1	1000																									
"SOM"		"Somalia"	1903	2	1	1000																									
"SOM"		"Somalia"	1904	2	1	1000																									
"SOM"		"Somalia"	1905	2	1	1000																									
"SOM"		"Somalia"	1913	1	4	214																									
"SOM"		"Somalia"	1914	1	4	214																									
"SOM"		"Somalia"	1915	1	4	214																									
"SOM"		"Somalia"	1916	1	4	214																									
"SOM"		"Somalia"	1917	1	4	214																									
"SOM"		"Somalia"	1918	1	4	214																									
"SOM"		"Somalia"	1919	1	4	214																									
"SOM"		"Somalia"	1920	1	4	214																									
"SOM"		"Somalia"	1921	2	1																										
"SOM"		"Somalia"	1940	2	2																										
"SOM"		"Somalia"	1941	2	2																										
"SOM"		"Somalia"	1982	1	3		0	337	"Government of Somalia"	95		"SSDF"	"499"		2		"1982-01-18"	1	"1982-12-31"	5	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1983	1	3		0	337	"Government of Somalia"	95		"SNM, SSDF"	"500, 499"		2		"1982-01-18"	1	"1982-12-31"	5	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1984	1	3		0	337	"Government of Somalia"	95		"SNM, SSDF"	"500, 499"		2		"1982-01-18"	1	"1982-12-31"	5	1	"1984-12-31"		520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1986	1	3		0	337	"Government of Somalia"	95		"SNM"	"500"		2		"1982-01-18"	1	"1986-03-03"	2	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1987	1	3		0	337	"Government of Somalia"	95		"SNM"	"500"		2		"1982-01-18"	1	"1986-03-03"	2	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1988	2	3		1	337	"Government of Somalia"	95		"SNM"	"500"		2		"1982-01-18"	1	"1986-03-03"	2	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1989	1	3		1	337	"Government of Somalia"	95		"SNM, SPM"	"500, 501"		2		"1982-01-18"	1	"1986-03-03"	2	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1990	2	3		1	337	"Government of Somalia"	95		"SNM, SPM, USC/SSA"	"500, 501, 502"		2		"1982-01-18"	1	"1986-03-03"	2	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1991	2	3		1	337	"Government of Somalia"	95		"SNM, SPM, USC/SNA, USC/SSA"	"500, 501, 503, 502"		2		"1982-01-18"	1	"1986-03-03"	2	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1992	2	3		1	337	"Government of Somalia"	95		"USC/SNA"	"503"		2		"1982-01-18"	1	"1986-03-03"	2	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1993	1	3		1	337	"Government of Somalia"	95		"USC/SNA"	"503"		2		"1982-01-18"	1	"1986-03-03"	2	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1994	1	3		1	337	"Government of Somalia"	95		"USC/SNA"	"503"		2		"1982-01-18"	1	"1986-03-03"	2	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1995	1	3		1	337	"Government of Somalia"	95		"USC/SNA"	"503"		2		"1982-01-18"	1	"1986-03-03"	2	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	1996	1	3		1	337	"Government of Somalia"	95		"USC/SNA"	"503"		2		"1982-01-18"	1	"1986-03-03"	2	1	"1996-12-20"		520				"520"	"4"	19.1	1
"SOM"		"Somalia"	2001	1	3		1	337	"Government of Somalia"	95		"SRRC"	"504"		2		"1982-01-18"	1	"2001-05-12"	2	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	2002	1	3		1	337	"Government of Somalia"	95		"SRRC"	"504"		2		"1982-01-18"	1	"2001-05-12"	2	1	"2002-10-28"		520				"520"	"4"	19.1	1
"SOM"		"Somalia"	2006	1	4		1	337	"Government of Somalia"	95	"Government of Ethiopia"	"ARS/UIC"	"505"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"530"			"520"	"4"	19.1	1
"SOM"		"Somalia"	2007	2	4		1	337	"Government of Somalia"	95	"Government of Ethiopia"	"ARS/UIC"	"505"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"530"			"520"	"4"	19.1	1
"SOM"		"Somalia"	2008	2	4		1	337	"Government of Somalia"	95	"Government of Ethiopia"	"Al-Shabaab, ARS/UIC"	"717, 505"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"530"			"520"	"4"	19.1	1
"SOM"		"Somalia"	2009	2	4		1	337	"Government of Somalia"	95	"Government of Ethiopia"	"Al-Shabaab, Hizbul Islam"	"717, 1004"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"530"			"520"	"4"	19.1	1
"SOM"		"Somalia"	2010	2	4		1	337	"Government of Somalia"	95	"Government of Ethiopia"	"Al-Shabaab, Hizbul Islam"	"717, 1004"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"530"			"520"	"4"	19.1	1
"SOM"		"Somalia"	2011	2	4		1	337	"Government of Somalia"	95	"Government of Ethiopia, Government of Kenya"	"Al-Shabaab"	"717"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"530, 501"			"520"	"4"	19.1	1
"SOM"		"Somalia"	2012	2	4		1	337	"Government of Somalia"	95	"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda"	"Al-Shabaab"	"717"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"516, 522, 530, 452, 501, 475, 451, 500"			"520"	"4"	19.1	1
"SOM"		"Somalia"	2013	1	4		1	337	"Government of Somalia"	95	"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda"	"Al-Shabaab"	"717"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"516, 522, 530, 452, 501, 475, 451, 500"			"520"	"4"	19.1	1
"SOM"		"Somalia"	2014	2	4		1	337	"Government of Somalia"	95	"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda"	"Al-Shabaab"	"717"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"516, 522, 530, 452, 501, 475, 451, 500"			"520"	"4"	19.1	1
"SOM"		"Somalia"	2015	2	4		1	337	"Government of Somalia"	95	"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America"	"Al-Shabaab"	"717"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"516, 522, 530, 452, 501, 475, 451, 500, 2"			"520"	"4"	19.1	1
"SOM"		"Somalia"	2016	2	4		1	337	"Government of Somalia"	95	"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America"	"Al-Shabaab"	"717"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"516, 522, 530, 452, 501, 475, 451, 500, 2"			"520"	"4"	19.1	1
"SOM"		"Somalia"	2017	2	4		1	337	"Government of Somalia"	95	"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America"	"Al-Shabaab"	"717"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"516, 522, 530, 452, 501, 475, 451, 500, 2"			"520"	"4"	19.1	1
"SOM"		"Somalia"	2018	1	3		0	14074	"Government of Somalia"	95		"Republic of Somaliland"	"675"		1	"Somaliland"	"2018-01-08"	1	"2018-05-15"	1	0			520				"520"	"4"	19.1	1
"SOM"		"Somalia"	2018	2	4		1	337	"Government of Somalia"	95	"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America"	"Al-Shabaab"	"717"		2		"1982-01-18"	1	"2006-10-24"	1	0			520	"516, 522, 530, 452, 501, 475, 451, 500, 2"			"520"	"4"	19.1	1
"ZAF"		"South Africa"	1892	2	4																										
"ZAF"		"South Africa"	1895	1	2																										
"ZAF"		"South Africa"	1896	1	2																										
"ZAF"		"South Africa"	1899	2	2	8750																									
"ZAF"		"South Africa"	1900	2	2	8750																									
"ZAF"		"South Africa"	1901	2	2	8750																									
"ZAF"		"South Africa"	1902	2	2	8750																									
"ZAF"		"South Africa"	1906	2	1	5000																									
"ZAF"		"South Africa"	1914	2	2																										
"ZAF"		"South Africa"	1914	1	1																										
"ZAF"		"South Africa"	1915	2	2																										
"ZAF"		"South Africa"	1922	1	3																										
"ZAF"		"South Africa"	1966	1	3		0	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1967	1	3		0	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1968	1	3		0	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1969	1	3		0	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1970	1	3		0	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1971	1	3		0	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1972	1	3		0	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1973	1	3		0	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1974	1	3		0	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1975	1	3		0	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1976	1	3		0	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1977	1	3		0	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1978	2	3		1	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1979	1	3		1	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1980	2	3		1	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1981	1	3		0	345	"Government of South Africa"	102		"ANC"	"513"		2		"1978-02-01"	1	"1981-08-07"	1	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1981	2	3		1	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1982	1	3		0	345	"Government of South Africa"	102		"ANC"	"513"		2		"1978-02-01"	1	"1981-08-07"	1	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1982	2	3		1	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1983	1	3		0	345	"Government of South Africa"	102		"ANC"	"513"		2		"1978-02-01"	1	"1981-08-07"	1	1	"1983-12-31"		560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1983	2	3		1	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1984	1	3		1	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1985	1	3		0	345	"Government of South Africa"	102		"ANC"	"513"		2		"1978-02-01"	1	"1985-06-26"	1	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1985	1	3		1	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1986	1	3		0	345	"Government of South Africa"	102		"ANC"	"513"		2		"1978-02-01"	1	"1985-06-26"	1	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1986	2	3		1	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1987	1	3		0	345	"Government of South Africa"	102		"ANC"	"513"		2		"1978-02-01"	1	"1985-06-26"	1	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1987	2	3		1	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	0			560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1988	1	3		0	345	"Government of South Africa"	102		"ANC"	"513"		2		"1978-02-01"	1	"1985-06-26"	1	1	"1988-12-31"		560				"560"	"4"	19.1	1
"ZAF"		"South Africa"	1988	2	3		1	298	"Government of South Africa"	102		"SWAPO"	"461"		1	"Namibia"	"1966-08-26"	1	"1966-12-31"	5	1	"1988-08-08"		560				"560"	"4"	19.1	1
"SSD"		"South Sudan"	2011	1	3		0	11345	"Government of South Sudan"	113		"SSDM/A, SSLM/A"	"1108, 1124"		2		"2011-08-20"	2	"2011-08-20"	2	0			626				"626"	"4"	19.1	1
"SSD"		"South Sudan"	2012	1	3		0	11345	"Government of South Sudan"	113		"SSLM/A"	"1124"		2		"2011-08-20"	2	"2011-08-20"	2	0			626				"626"	"4"	19.1	1
"SSD"		"South Sudan"	2013	1	3		1	11345	"Government of South Sudan"	113		"SPLM/A In Opposition, SSDM/A - Cobra Faction"	"4226, 3563"		2		"2011-08-20"	2	"2011-08-20"	2	0			626				"626"	"4"	19.1	1
"SSD"		"South Sudan"	2014	2	4		1	11345	"Government of South Sudan"	113	"Government of Uganda"	"SPLM/A In Opposition"	"4226"		2		"2011-08-20"	2	"2011-08-20"	2	0			626	"500"			"626"	"4"	19.1	1
"SSD"		"South Sudan"	2015	1	4		1	11345	"Government of South Sudan"	113	"Government of Uganda"	"SPLM/A In Opposition"	"4226"		2		"2011-08-20"	2	"2011-08-20"	2	0			626	"500"			"626"	"4"	19.1	1
"SSD"		"South Sudan"	2016	1	3		1	11345	"Government of South Sudan"	113		"SPLM/A In Opposition"	"4226"		2		"2011-08-20"	2	"2011-08-20"	2	0			626				"626"	"4"	19.1	1
"SSD"		"South Sudan"	2017	1	3		1	11345	"Government of South Sudan"	113		"SPLM/A In Opposition"	"4226"		2		"2011-08-20"	2	"2011-08-20"	2	0			626				"626"	"4"	19.1	1
"SSD"		"South Sudan"	2018	1	3		1	11345	"Government of South Sudan"	113		"SPLM/A In Opposition"	"4226"		2		"2011-08-20"	2	"2011-08-20"	2	0			626				"626"	"4"	19.1	1
"SDN"	"SSD"	"South Sudan, Sudan"	2012	1	2		0	11348	"Government of South Sudan"	113		"Government of Sudan"	"112"		1	"Common border"	"2012-03-27"	1	"2012-03-27"	1	1	"2012-12-26"		626		625		"625, 626"	"4"	19.1	1
"SDN"		"Sudan"	1890	2	1	2000																									
"SDN"		"Sudan"	1891	2	1	2000																									
"SDN"		"Sudan"	1892	2	1	2000																									
"SDN"		"Sudan"	1893	2	1	2000																									
"SDN"		"Sudan"	1894	2	1	2000																									
"SDN"		"Sudan"	1895	2	1	2000																									
"SDN"		"Sudan"	1896	2	2	400																									
"SDN"		"Sudan"	1897	2	2	400																									
"SDN"		"Sudan"	1898	2	2	400																									
"SDN"		"Sudan"	1899	2	2	400																									
"SDN"		"Sudan"	1963	2	3		1	282	"Government of Sudan"	112		"SSLM"	"418"		1	"Southern Sudan"	"1963-12-31"	5	"1963-12-31"	5	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1964	2	3		1	282	"Government of Sudan"	112		"SSLM"	"418"		1	"Southern Sudan"	"1963-12-31"	5	"1963-12-31"	5	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1965	2	3		1	282	"Government of Sudan"	112		"SSLM"	"418"		1	"Southern Sudan"	"1963-12-31"	5	"1963-12-31"	5	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1966	2	3		1	282	"Government of Sudan"	112		"SSLM"	"418"		1	"Southern Sudan"	"1963-12-31"	5	"1963-12-31"	5	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1967	2	3		1	282	"Government of Sudan"	112		"SSLM"	"418"		1	"Southern Sudan"	"1963-12-31"	5	"1963-12-31"	5	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1968	2	3		1	282	"Government of Sudan"	112		"SSLM"	"418"		1	"Southern Sudan"	"1963-12-31"	5	"1963-12-31"	5	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1969	2	3		1	282	"Government of Sudan"	112		"SSLM"	"418"		1	"Southern Sudan"	"1963-12-31"	5	"1963-12-31"	5	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1970	2	3		1	282	"Government of Sudan"	112		"SSLM"	"418"		1	"Southern Sudan"	"1963-12-31"	5	"1963-12-31"	5	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1971	1	3		0	309	"Government of Sudan"	112		"Sudanese Communist Party"	"464"		2		"1971-07-22"	1	"1971-07-22"	1	1	"1971-07-22"		625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1971	2	3		1	282	"Government of Sudan"	112		"SSLM"	"418"		1	"Southern Sudan"	"1963-12-31"	5	"1963-12-31"	5	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1972	2	3		1	282	"Government of Sudan"	112		"SSLM"	"418"		1	"Southern Sudan"	"1963-12-31"	5	"1963-12-31"	5	1	"1972-01-31"		625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1976	1	3		0	309	"Government of Sudan"	112		"National Front"	"465"		2		"1971-07-22"	1	"1976-07-02"	1	1	"1976-07-02"		625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1983	2	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1984	2	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1985	2	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1986	2	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1987	2	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1988	2	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1989	2	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1990	2	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1991	2	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1992	2	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1993	1	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1994	1	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1995	2	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1996	2	3		1	309	"Government of Sudan"	112		"NDA, SPLM/A"	"467, 466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1997	2	3		1	309	"Government of Sudan"	112		"NDA, SPLM/A"	"467, 466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1998	2	3		1	309	"Government of Sudan"	112		"NDA, SPLM/A"	"467, 466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	1999	2	3		1	309	"Government of Sudan"	112		"NDA, SPLM/A"	"467, 466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2000	2	3		1	309	"Government of Sudan"	112		"NDA, SPLM/A"	"467, 466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2001	2	3		1	309	"Government of Sudan"	112		"NDA, SPLM/A"	"467, 466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2002	2	3		1	309	"Government of Sudan"	112		"SPLM/A"	"466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2003	2	4		1	309	"Government of Sudan"	112	"Government of Chad"	"JEM, SLM/A, SPLM/A"	"468, 469, 466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625	"483"			"625"	"4"	19.1	1
"SDN"		"Sudan"	2004	2	3		1	309	"Government of Sudan"	112		"JEM, SLM/A, SPLM/A"	"468, 469, 466"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2005	1	3		1	309	"Government of Sudan"	112		"SLM/A"	"469"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2006	2	3		1	309	"Government of Sudan"	112		"NRF, SLM/A, SLM/A - MM"	"470, 469, 471"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2007	1	3		1	309	"Government of Sudan"	112		"JEM, SLM/A-Unity"	"468, 472"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2008	1	3		1	309	"Government of Sudan"	112		"JEM, SLM/A, SLM/A-Unity"	"468, 469, 472"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2009	1	3		1	309	"Government of Sudan"	112		"JEM, SLM/A"	"468, 469"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2010	2	3		1	309	"Government of Sudan"	112		"JEM, SLM/A, SSDM/A"	"468, 469, 1108"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2011	1	3		0	11344	"Government of Sudan"	112		"Republic of South Sudan"	"1129"		1	"Abyei"	"2011-05-01"	1	"2011-05-19"	1	1	"2011-06-15"		625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2011	2	3		1	309	"Government of Sudan"	112		"JEM, SLM/A, SPLM/A-North, SRF, SSDM/A, SSLM/A"	"468, 469, 1123, 1162, 1108, 1124"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2012	2	3		1	309	"Government of Sudan"	112		"SRF"	"1162"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2013	1	3		1	309	"Government of Sudan"	112		"SRF"	"1162"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2014	1	3		1	309	"Government of Sudan"	112		"Darfur Joint Resistance Forces, SARC, SRF"	"5866, 5849, 1162"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2015	2	3		1	309	"Government of Sudan"	112		"Darfur Joint Resistance Forces, SPLM/A-North, SRF"	"5866, 1123, 1162"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2016	2	3		1	309	"Government of Sudan"	112		"SPLM/A-North, SRF"	"1123, 1162"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2017	1	3		1	309	"Government of Sudan"	112		"SARC, SRF"	"5849, 1162"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"SDN"		"Sudan"	2018	1	3		1	309	"Government of Sudan"	112		"SRF"	"1162"		2		"1971-07-22"	1	"1983-05-17"	1	0			625				"625"	"4"	19.1	1
"TZA"		"Tanzania"	1890	2	1	1000																									
"TZA"		"Tanzania"	1890	1	1	80																									
"TZA"		"Tanzania"	1891	2	1	80																									
"TZA"		"Tanzania"	1892	2	1	80																									
"TZA"		"Tanzania"	1893	1	1	80																									
"TZA"		"Tanzania"	1894	1	1	80																									
"TZA"		"Tanzania"	1895	2	1	250																									
"TZA"		"Tanzania"	1896	2	2	250																									
"TZA"		"Tanzania"	1897	2	1	250																									
"TZA"		"Tanzania"	1898	2	1	250																									
"TZA"		"Tanzania"	1899	2	1	1000																									
"TZA"		"Tanzania"	1900	2	1	1000																									
"TZA"		"Tanzania"	1905	2	3	83333																									
"TZA"		"Tanzania"	1906	2	3	83333																									
"TZA"		"Tanzania"	1907	2	3	83333																									
"TZA"		"Tanzania"	1914	2	2																										
"TZA"		"Tanzania"	1915	2	2																										
