country_id	year	e_polity2_ipo	e_miurbaniz_ipo	e_mipopula_ipo_ln	upu_totalpo_ipo_ln_stock_1_5yr	e_migdpgro_5yr	e_migdppcln_5yr	e_miraille_ipo_stock_1	Telephone_Mainlines_C98_ipo	Maddison_gdp_1990_estimate_ln	trend
408.0	2000.0										26.0
408.0	2005.0										27.0
408.0	2010.0										28.0
409.0	1875.0										1.0
409.0	1880.0										2.0
409.0	1885.0										3.0
409.0	1890.0										4.0
409.0	1895.0										5.0
409.0	1900.0										6.0
409.0	1905.0										7.0
409.0	1910.0										8.0
409.0	1915.0										9.0
409.0	1920.0										10.0
409.0	1925.0										11.0
409.0	1930.0										12.0
409.0	1935.0										13.0
409.0	1940.0										14.0
409.0	1945.0										15.0
409.0	1950.0										16.0
409.0	1955.0										17.0
409.0	1960.0										18.0
409.0	1965.0										19.0
409.0	1970.0										20.0
409.0	1975.0										21.0
409.0	1980.0										22.0
409.0	1985.0										23.0
409.0	1990.0										24.0
409.0	1995.0										25.0
409.0	2000.0										26.0
409.0	2005.0										27.0
409.0	2010.0										28.0
410.0	1875.0										1.0
410.0	1880.0										2.0
410.0	1885.0										3.0
410.0	1890.0										4.0
410.0	1895.0										5.0
410.0	1900.0										6.0
410.0	1905.0										7.0
410.0	1910.0										8.0
410.0	1915.0										9.0
410.0	1920.0										10.0
410.0	1925.0										11.0
410.0	1930.0										12.0
410.0	1935.0										13.0
410.0	1940.0										14.0
410.0	1945.0										15.0
410.0	1950.0										16.0
410.0	1955.0										17.0
410.0	1960.0										18.0
410.0	1965.0										19.0
410.0	1970.0										20.0
410.0	1975.0										21.0
410.0	1980.0										22.0
410.0	1985.0										23.0
410.0	1990.0										24.0
410.0	1995.0										25.0
410.0	2000.0										26.0
410.0	2005.0										27.0
410.0	2010.0										28.0
411.0	1875.0										1.0
411.0	1880.0										2.0
411.0	1885.0										3.0
411.0	1890.0										4.0
411.0	1895.0										5.0
411.0	1900.0										6.0
411.0	1905.0										7.0
411.0	1910.0										8.0
411.0	1915.0										9.0
411.0	1920.0										10.0
411.0	1925.0										11.0
411.0	1930.0										12.0
411.0	1935.0										13.0
411.0	1940.0										14.0
411.0	1945.0										15.0
411.0	1950.0										16.0
411.0	1955.0										17.0
411.0	1960.0										18.0
411.0	1965.0										19.0
411.0	1970.0										20.0
411.0	1975.0										21.0
411.0	1980.0										22.0
411.0	1985.0										23.0
411.0	1990.0										24.0
411.0	1995.0										25.0
411.0	2000.0										26.0
411.0	2005.0										27.0
411.0	2010.0										28.0
412.0	1875.0										1.0
412.0	1880.0										2.0
412.0	1885.0										3.0
412.0	1890.0										4.0
412.0	1895.0										5.0
412.0	1900.0										6.0
412.0	1905.0										7.0
412.0	1910.0										8.0
412.0	1915.0										9.0
412.0	1920.0										10.0
412.0	1925.0										11.0
412.0	1930.0										12.0
412.0	1935.0										13.0
412.0	1940.0										14.0
412.0	1945.0										15.0
412.0	1950.0										16.0
412.0	1955.0										17.0
412.0	1960.0										18.0
412.0	1965.0										19.0
412.0	1970.0										20.0
412.0	1975.0										21.0
412.0	1980.0										22.0
412.0	1985.0										23.0
412.0	1990.0										24.0
412.0	1995.0										25.0
412.0	2000.0										26.0
412.0	2005.0										27.0
412.0	2010.0										28.0
413.0	1875.0										1.0
413.0	1880.0										2.0
413.0	1885.0										3.0
413.0	1890.0										4.0
413.0	1895.0										5.0
413.0	1900.0										6.0
413.0	1905.0										7.0
413.0	1910.0										8.0
413.0	1915.0										9.0
413.0	1920.0										10.0
413.0	1925.0										11.0
413.0	1930.0										12.0
413.0	1935.0										13.0
413.0	1940.0										14.0
413.0	1945.0										15.0
413.0	1950.0										16.0
413.0	1955.0										17.0
413.0	1960.0										18.0
413.0	1965.0										19.0
413.0	1970.0										20.0
413.0	1975.0										21.0
413.0	1980.0										22.0
413.0	1985.0										23.0
413.0	1990.0										24.0
413.0	1995.0										25.0
413.0	2000.0										26.0
413.0	2005.0										27.0
413.0	2010.0										28.0
414.0	1875.0										1.0
414.0	1880.0										2.0
414.0	1885.0										3.0
414.0	1890.0										4.0
414.0	1895.0										5.0
414.0	1900.0										6.0
414.0	1905.0										7.0
414.0	1910.0										8.0
414.0	1915.0										9.0
414.0	1920.0										10.0
414.0	1925.0										11.0
414.0	1930.0										12.0
414.0	1935.0										13.0
414.0	1940.0										14.0
414.0	1945.0										15.0
414.0	1950.0										16.0
414.0	1955.0										17.0
414.0	1960.0										18.0
414.0	1965.0										19.0
414.0	1970.0										20.0
414.0	1975.0										21.0
414.0	1980.0										22.0
414.0	1985.0										23.0
414.0	1990.0										24.0
414.0	1995.0										25.0
414.0	2000.0										26.0
414.0	2005.0										27.0
414.0	2010.0										28.0
415.0	1875.0										1.0
415.0	1880.0										2.0
415.0	1885.0										3.0
415.0	1890.0										4.0
415.0	1895.0										5.0
415.0	1900.0										6.0
415.0	1905.0										7.0
415.0	1910.0										8.0
415.0	1915.0										9.0
415.0	1920.0										10.0
415.0	1925.0										11.0
415.0	1930.0										12.0
415.0	1935.0										13.0
415.0	1940.0										14.0
415.0	1945.0										15.0
415.0	1950.0										16.0
415.0	1955.0										17.0
415.0	1960.0										18.0
415.0	1965.0										19.0
415.0	1970.0										20.0
415.0	1975.0										21.0
415.0	1980.0										22.0
415.0	1985.0										23.0
415.0	1990.0										24.0
415.0	1995.0										25.0
415.0	2000.0										26.0
415.0	2005.0										27.0
415.0	2010.0										28.0
416.0	1875.0										1.0
416.0	1880.0										2.0
416.0	1885.0										3.0
416.0	1890.0										4.0
416.0	1895.0										5.0
416.0	1900.0										6.0
416.0	1905.0										7.0
416.0	1910.0										8.0
416.0	1915.0										9.0
416.0	1920.0										10.0
416.0	1925.0										11.0
416.0	1930.0										12.0
416.0	1935.0										13.0
416.0	1940.0										14.0
416.0	1945.0										15.0
416.0	1950.0										16.0
416.0	1955.0										17.0
416.0	1960.0										18.0
416.0	1965.0										19.0
416.0	1970.0										20.0
416.0	1975.0										21.0
416.0	1980.0										22.0
416.0	1985.0										23.0
416.0	1990.0										24.0
416.0	1995.0										25.0
416.0	2000.0										26.0
416.0	2005.0										27.0
416.0	2010.0										28.0
417.0	1875.0										1.0
417.0	1880.0										2.0
417.0	1885.0										3.0
417.0	1890.0										4.0
417.0	1895.0										5.0
417.0	1900.0										6.0
417.0	1905.0										7.0
417.0	1910.0										8.0
417.0	1915.0										9.0
417.0	1920.0										10.0
417.0	1925.0										11.0
417.0	1930.0										12.0
417.0	1935.0										13.0
417.0	1940.0										14.0
417.0	1945.0										15.0
417.0	1950.0										16.0
417.0	1955.0										17.0
417.0	1960.0										18.0
417.0	1965.0										19.0
417.0	1970.0										20.0
417.0	1975.0										21.0
417.0	1980.0										22.0
417.0	1985.0										23.0
417.0	1990.0										24.0
417.0	1995.0										25.0
417.0	2000.0										26.0
417.0	2005.0										27.0
417.0	2010.0										28.0
418.0	1875.0										1.0
418.0	1880.0										2.0
418.0	1885.0										3.0
418.0	1890.0										4.0
418.0	1895.0										5.0
418.0	1900.0										6.0
418.0	1905.0										7.0
418.0	1910.0										8.0
418.0	1915.0										9.0
418.0	1920.0										10.0
418.0	1925.0										11.0
418.0	1930.0										12.0
418.0	1935.0										13.0
418.0	1940.0										14.0
418.0	1945.0										15.0
418.0	1950.0										16.0
418.0	1955.0										17.0
418.0	1960.0										18.0
418.0	1965.0										19.0
418.0	1970.0										20.0
418.0	1975.0										21.0
418.0	1980.0										22.0
418.0	1985.0										23.0
418.0	1990.0										24.0
418.0	1995.0										25.0
418.0	2000.0										26.0
418.0	2005.0										27.0
418.0	2010.0										28.0
419.0	1875.0										1.0
419.0	1880.0										2.0
419.0	1885.0										3.0
419.0	1890.0										4.0
419.0	1895.0										5.0
419.0	1900.0										6.0
419.0	1905.0										7.0
419.0	1910.0										8.0
419.0	1915.0										9.0
419.0	1920.0										10.0
419.0	1925.0										11.0
419.0	1930.0										12.0
419.0	1935.0										13.0
419.0	1940.0										14.0
419.0	1945.0										15.0
419.0	1950.0										16.0
419.0	1955.0										17.0
419.0	1960.0										18.0
419.0	1965.0										19.0
419.0	1970.0										20.0
419.0	1975.0										21.0
419.0	1980.0										22.0
419.0	1985.0										23.0
419.0	1990.0										24.0
419.0	1995.0										25.0
419.0	2000.0										26.0
419.0	2005.0										27.0
419.0	2010.0										28.0
420.0	1875.0										1.0
420.0	1880.0										2.0
420.0	1885.0										3.0
420.0	1890.0										4.0
420.0	1895.0										5.0
420.0	1900.0										6.0
420.0	1905.0										7.0
420.0	1910.0										8.0
420.0	1915.0										9.0
420.0	1920.0										10.0
420.0	1925.0										11.0
420.0	1930.0										12.0
420.0	1935.0										13.0
420.0	1940.0										14.0
420.0	1945.0										15.0
420.0	1950.0										16.0
420.0	1955.0										17.0
420.0	1960.0										18.0
420.0	1965.0										19.0
420.0	1970.0										20.0
420.0	1975.0										21.0
420.0	1980.0										22.0
420.0	1985.0										23.0
420.0	1990.0										24.0
420.0	1995.0										25.0
420.0	2000.0										26.0
420.0	2005.0										27.0
420.0	2010.0										28.0
421.0	1875.0										1.0
421.0	1880.0										2.0
421.0	1885.0										3.0
421.0	1890.0										4.0
421.0	1895.0										5.0
421.0	1900.0										6.0
421.0	1905.0										7.0
421.0	1910.0										8.0
421.0	1915.0										9.0
421.0	1920.0										10.0
421.0	1925.0										11.0
421.0	1930.0										12.0
421.0	1935.0										13.0
421.0	1940.0										14.0
421.0	1945.0										15.0
421.0	1950.0										16.0
421.0	1955.0										17.0
421.0	1960.0										18.0
421.0	1965.0										19.0
421.0	1970.0										20.0
421.0	1975.0										21.0
421.0	1980.0										22.0
421.0	1985.0										23.0
421.0	1990.0										24.0
421.0	1995.0										25.0
421.0	2000.0										26.0
421.0	2005.0										27.0
421.0	2010.0										28.0
422.0	1875.0										1.0
422.0	1880.0										2.0
422.0	1885.0										3.0
422.0	1890.0										4.0
422.0	1895.0										5.0
422.0	1900.0										6.0
422.0	1905.0										7.0
422.0	1910.0										8.0
422.0	1915.0										9.0
422.0	1920.0										10.0
422.0	1925.0										11.0
422.0	1930.0										12.0
422.0	1935.0										13.0
422.0	1940.0										14.0
422.0	1945.0										15.0
422.0	1950.0										16.0
422.0	1955.0										17.0
422.0	1960.0										18.0
422.0	1965.0										19.0
422.0	1970.0										20.0
422.0	1975.0										21.0
422.0	1980.0										22.0
422.0	1985.0										23.0
422.0	1990.0										24.0
422.0	1995.0										25.0
422.0	2000.0										26.0
422.0	2005.0										27.0
422.0	2010.0										28.0
423.0	1875.0										1.0
423.0	1880.0										2.0
423.0	1885.0										3.0
423.0	1890.0										4.0
423.0	1895.0										5.0
423.0	1900.0										6.0
423.0	1905.0										7.0
423.0	1910.0										8.0
423.0	1915.0										9.0
423.0	1920.0										10.0
423.0	1925.0										11.0
423.0	1930.0										12.0
423.0	1935.0										13.0
423.0	1940.0										14.0
423.0	1945.0										15.0
423.0	1950.0										16.0
423.0	1955.0										17.0
423.0	1960.0										18.0
423.0	1965.0										19.0
423.0	1970.0										20.0
423.0	1975.0										21.0
423.0	1980.0										22.0
423.0	1985.0										23.0
423.0	1990.0										24.0
423.0	1995.0										25.0
423.0	2000.0										26.0
423.0	2005.0										27.0
423.0	2010.0										28.0
424.0	1875.0										1.0
424.0	1880.0										2.0
424.0	1885.0										3.0
424.0	1890.0										4.0
424.0	1895.0										5.0
424.0	1900.0										6.0
424.0	1905.0										7.0
424.0	1910.0										8.0
424.0	1915.0										9.0
424.0	1920.0										10.0
424.0	1925.0										11.0
424.0	1930.0										12.0
424.0	1935.0										13.0
424.0	1940.0										14.0
424.0	1945.0										15.0
424.0	1950.0										16.0
424.0	1955.0										17.0
424.0	1960.0										18.0
424.0	1965.0										19.0
424.0	1970.0										20.0
424.0	1975.0										21.0
424.0	1980.0										22.0
424.0	1985.0										23.0
424.0	1990.0										24.0
424.0	1995.0										25.0
424.0	2000.0										26.0
424.0	2005.0										27.0
424.0	2010.0										28.0
425.0	1875.0										1.0
425.0	1880.0										2.0
425.0	1885.0										3.0
425.0	1890.0										4.0
425.0	1895.0										5.0
425.0	1900.0										6.0
425.0	1905.0										7.0
425.0	1910.0										8.0
425.0	1915.0										9.0
425.0	1920.0										10.0
425.0	1925.0										11.0
425.0	1930.0										12.0
425.0	1935.0										13.0
425.0	1940.0										14.0
425.0	1945.0										15.0
425.0	1950.0										16.0
425.0	1955.0										17.0
425.0	1960.0										18.0
425.0	1965.0										19.0
425.0	1970.0										20.0
425.0	1975.0										21.0
425.0	1980.0										22.0
425.0	1985.0										23.0
425.0	1990.0										24.0
425.0	1995.0										25.0
425.0	2000.0										26.0
425.0	2005.0										27.0
425.0	2010.0										28.0
426.0	1875.0										1.0
426.0	1880.0										2.0
426.0	1885.0										3.0
426.0	1890.0										4.0
426.0	1895.0										5.0
426.0	1900.0										6.0
426.0	1905.0										7.0
426.0	1910.0										8.0
426.0	1915.0										9.0
426.0	1920.0										10.0
426.0	1925.0										11.0
426.0	1930.0										12.0
426.0	1935.0										13.0
426.0	1940.0										14.0
426.0	1945.0										15.0
426.0	1950.0										16.0
426.0	1955.0										17.0
426.0	1960.0										18.0
426.0	1965.0										19.0
426.0	1970.0										20.0
426.0	1975.0										21.0
426.0	1980.0										22.0
426.0	1985.0										23.0
426.0	1990.0										24.0
426.0	1995.0										25.0
426.0	2000.0										26.0
426.0	2005.0										27.0
426.0	2010.0										28.0
427.0	1875.0										1.0
427.0	1880.0										2.0
427.0	1885.0										3.0
427.0	1890.0										4.0
427.0	1895.0										5.0
427.0	1900.0										6.0
427.0	1905.0										7.0
427.0	1910.0										8.0
427.0	1915.0										9.0
427.0	1920.0										10.0
427.0	1925.0										11.0
427.0	1930.0										12.0
427.0	1935.0										13.0
427.0	1940.0										14.0
427.0	1945.0										15.0
427.0	1950.0										16.0
427.0	1955.0										17.0
427.0	1960.0										18.0
427.0	1965.0										19.0
427.0	1970.0										20.0
427.0	1975.0										21.0
427.0	1980.0										22.0
427.0	1985.0										23.0
427.0	1990.0										24.0
427.0	1995.0										25.0
427.0	2000.0										26.0
427.0	2005.0										27.0
427.0	2010.0										28.0
428.0	1875.0										1.0
428.0	1880.0										2.0
428.0	1885.0										3.0
428.0	1890.0										4.0
428.0	1895.0										5.0
428.0	1900.0										6.0
428.0	1905.0										7.0
428.0	1910.0										8.0
428.0	1915.0										9.0
428.0	1920.0										10.0
428.0	1925.0										11.0
428.0	1930.0										12.0
428.0	1935.0										13.0
428.0	1940.0										14.0
428.0	1945.0										15.0
428.0	1950.0										16.0
428.0	1955.0										17.0
428.0	1960.0										18.0
428.0	1965.0										19.0
428.0	1970.0										20.0
428.0	1975.0										21.0
428.0	1980.0										22.0
428.0	1985.0										23.0
428.0	1990.0										24.0
428.0	1995.0										25.0
428.0	2000.0										26.0
428.0	2005.0										27.0
428.0	2010.0										28.0
429.0	1875.0										1.0
429.0	1880.0										2.0
429.0	1885.0										3.0
429.0	1890.0										4.0
429.0	1895.0										5.0
429.0	1900.0										6.0
429.0	1905.0										7.0
429.0	1910.0										8.0
429.0	1915.0										9.0
429.0	1920.0										10.0
429.0	1925.0										11.0
429.0	1930.0										12.0
429.0	1935.0										13.0
429.0	1940.0										14.0
429.0	1945.0										15.0
429.0	1950.0										16.0
429.0	1955.0										17.0
429.0	1960.0										18.0
429.0	1965.0										19.0
429.0	1970.0										20.0
429.0	1975.0										21.0
429.0	1980.0										22.0
429.0	1985.0										23.0
429.0	1990.0										24.0
429.0	1995.0										25.0
429.0	2000.0										26.0
429.0	2005.0										27.0
429.0	2010.0										28.0
430.0	1875.0										1.0
430.0	1880.0										2.0
430.0	1885.0										3.0
430.0	1890.0										4.0
430.0	1895.0										5.0
430.0	1900.0										6.0
430.0	1905.0										7.0
430.0	1910.0										8.0
430.0	1915.0										9.0
430.0	1920.0										10.0
430.0	1925.0										11.0
430.0	1930.0										12.0
430.0	1935.0										13.0
430.0	1940.0										14.0
430.0	1945.0										15.0
430.0	1950.0										16.0
430.0	1955.0										17.0
430.0	1960.0										18.0
430.0	1965.0										19.0
430.0	1970.0										20.0
430.0	1975.0										21.0
430.0	1980.0										22.0
430.0	1985.0										23.0
430.0	1990.0										24.0
430.0	1995.0										25.0
430.0	2000.0										26.0
430.0	2005.0										27.0
431.0	1875.0										1.0
431.0	1880.0										2.0
431.0	1885.0										3.0
431.0	1890.0										4.0
431.0	1895.0										5.0
431.0	1900.0										6.0
431.0	1905.0										7.0
431.0	1910.0										8.0
431.0	1915.0										9.0
431.0	1920.0										10.0
431.0	1925.0										11.0
431.0	1930.0										12.0
431.0	1935.0										13.0
431.0	1940.0										14.0
431.0	1945.0										15.0
431.0	1950.0										16.0
431.0	1955.0										17.0
431.0	1960.0										18.0
431.0	1965.0										19.0
431.0	1970.0										20.0
431.0	1975.0										21.0
431.0	1980.0										22.0
431.0	1985.0										23.0
431.0	1990.0										24.0
431.0	1995.0										25.0
431.0	2000.0										26.0
431.0	2005.0										27.0
431.0	2010.0										28.0
432.0	1875.0										1.0
432.0	1880.0										2.0
432.0	1885.0										3.0
432.0	1890.0										4.0
432.0	1895.0										5.0
432.0	1900.0										6.0
432.0	1905.0										7.0
432.0	1910.0										8.0
432.0	1915.0										9.0
432.0	1920.0										10.0
432.0	1925.0										11.0
432.0	1930.0										12.0
432.0	1935.0										13.0
432.0	1940.0										14.0
432.0	1945.0										15.0
432.0	1950.0										16.0
432.0	1955.0										17.0
432.0	1960.0										18.0
432.0	1965.0										19.0
432.0	1970.0										20.0
432.0	1975.0										21.0
432.0	1980.0										22.0
432.0	1985.0										23.0
432.0	1990.0										24.0
432.0	1995.0										25.0
432.0	2000.0										26.0
432.0	2005.0										27.0
432.0	2010.0										28.0
433.0	1875.0										1.0
433.0	1880.0										2.0
433.0	1885.0										3.0
433.0	1890.0										4.0
433.0	1895.0										5.0
433.0	1900.0										6.0
433.0	1905.0										7.0
433.0	1910.0										8.0
433.0	1915.0										9.0
433.0	1920.0										10.0
433.0	1925.0										11.0
433.0	1930.0										12.0
433.0	1935.0										13.0
433.0	1940.0										14.0
433.0	1945.0										15.0
433.0	1950.0										16.0
433.0	1955.0										17.0
433.0	1960.0										18.0
433.0	1965.0										19.0
433.0	1970.0										20.0
433.0	1975.0										21.0
433.0	1980.0										22.0
433.0	1985.0										23.0
433.0	1990.0										24.0
433.0	1995.0										25.0
433.0	2000.0										26.0
433.0	2005.0										27.0
433.0	2010.0										28.0
434.0	1875.0										1.0
434.0	1880.0										2.0
434.0	1885.0										3.0
434.0	1890.0										4.0
434.0	1895.0										5.0
434.0	1900.0										6.0
434.0	1905.0										7.0
434.0	1910.0										8.0
434.0	1915.0										9.0
434.0	1920.0										10.0
434.0	1925.0										11.0
434.0	1930.0										12.0
434.0	1935.0										13.0
434.0	1940.0										14.0
434.0	1945.0										15.0
434.0	1950.0										16.0
434.0	1955.0										17.0
434.0	1960.0										18.0
434.0	1965.0										19.0
434.0	1970.0										20.0
434.0	1975.0										21.0
434.0	1980.0										22.0
434.0	1985.0										23.0
434.0	1990.0										24.0
434.0	1995.0										25.0
434.0	2000.0										26.0
434.0	2005.0										27.0
434.0	2010.0										28.0
435.0	1875.0										1.0
435.0	1880.0										2.0
435.0	1885.0										3.0
435.0	1890.0										4.0
435.0	1895.0										5.0
435.0	1900.0										6.0
435.0	1905.0										7.0
435.0	1910.0										8.0
435.0	1915.0										9.0
435.0	1920.0										10.0
435.0	1925.0										11.0
435.0	1930.0										12.0
435.0	1935.0										13.0
435.0	1940.0										14.0
435.0	1945.0										15.0
435.0	1950.0										16.0
435.0	1955.0										17.0
435.0	1960.0										18.0
435.0	1965.0										19.0
435.0	1970.0										20.0
435.0	1975.0										21.0
435.0	1980.0										22.0
435.0	1985.0										23.0
435.0	1990.0										24.0
435.0	1995.0										25.0
435.0	2000.0										26.0
435.0	2005.0										27.0
435.0	2010.0										28.0
436.0	1875.0										1.0
436.0	1880.0										2.0
436.0	1885.0										3.0
436.0	1890.0										4.0
436.0	1895.0										5.0
436.0	1900.0										6.0
436.0	1905.0										7.0
436.0	1910.0										8.0
436.0	1915.0										9.0
436.0	1920.0										10.0
436.0	1925.0										11.0
436.0	1930.0										12.0
436.0	1935.0										13.0
436.0	1940.0										14.0
436.0	1945.0										15.0
436.0	1950.0										16.0
436.0	1955.0										17.0
436.0	1960.0										18.0
436.0	1965.0										19.0
436.0	1970.0										20.0
436.0	1975.0										21.0
436.0	1980.0										22.0
436.0	1985.0										23.0
436.0	1990.0										24.0
436.0	1995.0										25.0
436.0	2000.0										26.0
436.0	2005.0										27.0
436.0	2010.0										28.0
437.0	1875.0										1.0
437.0	1880.0										2.0
437.0	1885.0										3.0
437.0	1890.0										4.0
437.0	1895.0										5.0
437.0	1900.0										6.0
437.0	1905.0										7.0
437.0	1910.0										8.0
437.0	1915.0										9.0
437.0	1920.0										10.0
437.0	1925.0										11.0
437.0	1930.0										12.0
437.0	1935.0										13.0
437.0	1940.0										14.0
437.0	1945.0										15.0
437.0	1950.0										16.0
437.0	1955.0										17.0
437.0	1960.0										18.0
437.0	1965.0										19.0
437.0	1970.0										20.0
437.0	1975.0										21.0
437.0	1980.0										22.0
437.0	1985.0										23.0
437.0	1990.0										24.0
437.0	1995.0										25.0
437.0	2000.0										26.0
437.0	2005.0										27.0
437.0	2010.0										28.0
438.0	1875.0										1.0
438.0	1880.0										2.0
438.0	1885.0										3.0
438.0	1890.0										4.0
438.0	1895.0										5.0
438.0	1900.0										6.0
438.0	1905.0										7.0
438.0	1910.0										8.0
438.0	1915.0										9.0
438.0	1920.0										10.0
438.0	1925.0										11.0
438.0	1930.0										12.0
438.0	1935.0										13.0
438.0	1940.0										14.0
438.0	1945.0										15.0
438.0	1950.0										16.0
438.0	1955.0										17.0
438.0	1960.0										18.0
438.0	1965.0										19.0
438.0	1970.0										20.0
438.0	1975.0										21.0
438.0	1980.0										22.0
438.0	1985.0										23.0
438.0	1990.0										24.0
438.0	1995.0										25.0
438.0	2000.0										26.0
438.0	2005.0										27.0
438.0	2010.0										28.0
439.0	1875.0										1.0
439.0	1880.0										2.0
439.0	1885.0										3.0
439.0	1890.0										4.0
439.0	1895.0										5.0
439.0	1900.0										6.0
439.0	1905.0										7.0
439.0	1910.0										8.0
439.0	1915.0										9.0
439.0	1920.0										10.0
439.0	1925.0										11.0
439.0	1930.0										12.0
439.0	1935.0										13.0
439.0	1940.0										14.0
439.0	1945.0										15.0
439.0	1950.0										16.0
439.0	1955.0										17.0
439.0	1960.0										18.0
439.0	1965.0										19.0
439.0	1970.0										20.0
439.0	1975.0										21.0
439.0	1980.0										22.0
439.0	1985.0										23.0
439.0	1990.0										24.0
439.0	1995.0										25.0
439.0	2000.0										26.0
439.0	2005.0										27.0
439.0	2010.0										28.0
440.0	1875.0										1.0
440.0	1880.0										2.0
440.0	1885.0										3.0
440.0	1890.0										4.0
440.0	1895.0										5.0
440.0	1900.0										6.0
440.0	1905.0										7.0
440.0	1910.0										8.0
440.0	1915.0										9.0
440.0	1920.0										10.0
440.0	1925.0										11.0
440.0	1930.0										12.0
440.0	1935.0										13.0
440.0	1940.0										14.0
440.0	1945.0										15.0
440.0	1950.0										16.0
440.0	1955.0										17.0
440.0	1960.0										18.0
440.0	1965.0										19.0
440.0	1970.0										20.0
440.0	1975.0										21.0
440.0	1980.0										22.0
440.0	1985.0										23.0
440.0	1990.0										24.0
440.0	1995.0										25.0
440.0	2000.0										26.0
440.0	2005.0										27.0
440.0	2010.0										28.0
441.0	1875.0										1.0
441.0	1880.0										2.0
441.0	1885.0										3.0
441.0	1890.0										4.0
441.0	1895.0										5.0
441.0	1900.0										6.0
441.0	1905.0										7.0
441.0	1910.0										8.0
441.0	1915.0										9.0
441.0	1920.0										10.0
441.0	1925.0										11.0
441.0	1930.0										12.0
441.0	1935.0										13.0
441.0	1940.0										14.0
441.0	1945.0										15.0
441.0	1950.0										16.0
441.0	1955.0										17.0
441.0	1960.0										18.0
441.0	1965.0										19.0
441.0	1970.0										20.0
441.0	1975.0										21.0
441.0	1980.0										22.0
441.0	1985.0										23.0
441.0	1990.0										24.0
441.0	1995.0										25.0
441.0	2000.0										26.0
441.0	2005.0										27.0
441.0	2010.0										28.0
442.0	1875.0										1.0
442.0	1880.0										2.0
442.0	1885.0										3.0
442.0	1890.0										4.0
442.0	1895.0										5.0
442.0	1900.0										6.0
442.0	1905.0										7.0
442.0	1910.0										8.0
442.0	1915.0										9.0
442.0	1920.0										10.0
442.0	1925.0										11.0
442.0	1930.0										12.0
442.0	1935.0										13.0
442.0	1940.0										14.0
442.0	1945.0										15.0
442.0	1950.0										16.0
442.0	1955.0										17.0
442.0	1960.0										18.0
442.0	1965.0										19.0
442.0	1970.0										20.0
442.0	1975.0										21.0
442.0	1980.0										22.0
442.0	1985.0										23.0
442.0	1990.0										24.0
442.0	1995.0										25.0
442.0	2000.0										26.0
442.0	2005.0										27.0
442.0	2010.0										28.0
443.0	1875.0										1.0
443.0	1880.0										2.0
443.0	1885.0										3.0
443.0	1890.0										4.0
443.0	1895.0										5.0
443.0	1900.0										6.0
443.0	1905.0										7.0
443.0	1910.0										8.0
443.0	1915.0										9.0
443.0	1920.0										10.0
443.0	1925.0										11.0
443.0	1930.0										12.0
443.0	1935.0										13.0
443.0	1940.0										14.0
443.0	1945.0										15.0
443.0	1950.0										16.0
443.0	1955.0										17.0
443.0	1960.0										18.0
443.0	1965.0										19.0
443.0	1970.0										20.0
443.0	1975.0										21.0
443.0	1980.0										22.0
443.0	1985.0										23.0
443.0	1990.0										24.0
443.0	1995.0										25.0
443.0	2000.0										26.0
443.0	2005.0										27.0
443.0	2010.0										28.0
444.0	1875.0										1.0
444.0	1880.0										2.0
444.0	1885.0										3.0
444.0	1890.0										4.0
444.0	1895.0										5.0
444.0	1900.0										6.0
444.0	1905.0										7.0
444.0	1910.0										8.0
444.0	1915.0										9.0
444.0	1920.0										10.0
444.0	1925.0										11.0
444.0	1930.0										12.0
444.0	1935.0										13.0
444.0	1940.0										14.0
444.0	1945.0										15.0
444.0	1950.0										16.0
444.0	1955.0										17.0
444.0	1960.0										18.0
444.0	1965.0										19.0
444.0	1970.0										20.0
444.0	1975.0										21.0
444.0	1980.0										22.0
444.0	1985.0										23.0
444.0	1990.0										24.0
444.0	1995.0										25.0
444.0	2000.0										26.0
444.0	2005.0										27.0
444.0	2010.0										28.0
445.0	1875.0										1.0
445.0	1880.0										2.0
445.0	1885.0										3.0
445.0	1890.0										4.0
445.0	1895.0										5.0
445.0	1900.0										6.0
445.0	1905.0										7.0
445.0	1910.0										8.0
445.0	1915.0										9.0
445.0	1920.0										10.0
445.0	1925.0										11.0
445.0	1930.0										12.0
445.0	1935.0										13.0
445.0	1940.0										14.0
445.0	1945.0										15.0
445.0	1950.0										16.0
445.0	1955.0										17.0
445.0	1960.0										18.0
445.0	1965.0										19.0
445.0	1970.0										20.0
445.0	1975.0										21.0
445.0	1980.0										22.0
445.0	1985.0										23.0
445.0	1990.0										24.0
445.0	1995.0										25.0
445.0	2000.0										26.0
445.0	2005.0										27.0
445.0	2010.0										28.0
446.0	1875.0										1.0
446.0	1880.0										2.0
446.0	1885.0										3.0
446.0	1890.0										4.0
446.0	1895.0										5.0
446.0	1900.0										6.0
446.0	1905.0										7.0
446.0	1910.0										8.0
446.0	1915.0										9.0
446.0	1920.0										10.0
446.0	1925.0										11.0
446.0	1930.0										12.0
446.0	1935.0										13.0
446.0	1940.0										14.0
446.0	1945.0										15.0
446.0	1950.0										16.0
446.0	1955.0										17.0
446.0	1960.0										18.0
446.0	1965.0										19.0
446.0	1970.0										20.0
446.0	1975.0										21.0
446.0	1980.0										22.0
446.0	1985.0										23.0
446.0	1990.0										24.0
446.0	1995.0										25.0
446.0	2000.0										26.0
446.0	2005.0										27.0
