nl_type,nl_strength,nl_Y,rho_Z,TT,twfe_s_bias,twfe_s_mcse,twfe_s_sd,twfe_s_rmse,twfe_l_bias,twfe_l_mcse,twfe_l_sd,twfe_l_rmse,adl_Ylag_bias,adl_Ylag_mcse,adl_Ylag_sd,adl_Ylag_rmse,adl_full_bias,adl_full_mcse,adl_full_sd,adl_full_rmse,adl_Dlag_bias,adl_Dlag_mcse,adl_Dlag_sd,adl_Dlag_rmse,adl_DYlag_bias,adl_DYlag_mcse,adl_DYlag_sd,adl_DYlag_rmse,adl_DZlag_bias,adl_DZlag_mcse,adl_DZlag_sd,adl_DZlag_rmse,adl_all_bias,adl_all_mcse,adl_all_sd,adl_all_rmse,adl_all_nofe_bias,adl_all_nofe_mcse,adl_all_nofe_sd,adl_all_nofe_rmse,n_sims,n_discarded
softpoly2,2,TRUE,0.5,30,0.477051096372926,0.00196253098159218,0.043883526827895,0.479061228810693,0.258221052016484,0.00130268616640341,0.0291289482142663,0.259855556679708,0.0507551102217489,0.000786055562423811,0.0175767367167147,0.0537066569792178,0.00913463395754976,0.000767577785055213,0.0171635610540218,0.0194278199996151,0.0752613318475881,0.00120271380954647,0.0268934983562365,0.0799129639345332,0.0468311859293948,0.000860999596803348,0.019252536270522,0.0506268585643592,-0.0281905572000274,0.00102794425094418,0.022985532221913,0.0363591190403393,-0.00286923313882026,0.000843359133816234,0.0188580835265844,0.0190564571332645,-0.0872949076717212,0.000911369865739272,0.0203788497243787,0.0896374242516538,500,0
softpoly2,2,TRUE,0.7,30,0.511518693038391,0.0021168452840862,0.0473340995306659,0.513699726758859,0.263271033288983,0.00129745982618543,0.0290120836942568,0.2648615762381,0.0542457117521196,0.000818574705782797,0.0183038868679222,0.0572447329753471,0.00888114913019211,0.000789956042841497,0.0176639541103032,0.0197551525970818,0.100197553873207,0.00129704596787902,0.029002829541195,0.104302596301947,0.0548336917757484,0.000850913139459222,0.0190269962277858,0.0580347851382173,-0.0271120379995662,0.00107684392765676,0.0240789622339838,0.0362449918459228,-0.00310377084149727,0.000832443486029471,0.0186140022218879,0.0188526260769036,-0.0872572330520001,0.00094219157237234,0.0210680440365197,0.0897596762163096,500,0
tanh,0.2,FALSE,0.5,30,0.431991890279087,0.00162407678768706,0.0363154609794777,0.433512593066958,0.246599151289241,0.00132651540415039,0.0296617861688089,0.248373113142668,0.0422766202529779,0.000864523893786787,0.0193313419468006,0.0464786617698456,0.00867966515264929,0.000853417376641184,0.0190829926734923,0.0209468106240526,0.0463162583463781,0.00113203797582415,0.0253131386705406,0.0527699655730771,0.0328145750066342,0.000898630534882306,0.0200939896265383,0.0384676125479503,-0.0269452372606371,0.00108066141151253,0.024164323768029,0.0361772376655795,-0.00309951068236691,0.000888443064666351,0.019866190867322,0.0200868906246791,-0.0886760624710494,0.000971818632488308,0.0217305252404474,0.0912946622269929,500,0
tanh,0.2,FALSE,0.7,30,0.512575135975877,0.00176539525567542,0.0394754379884586,0.514089937272323,0.23655726432198,0.00127831867548586,0.0285840745529388,0.238274536035454,0.0461373089709238,0.000843628091258694,0.0188640975978284,0.0498376739916956,0.00917440250399193,0.000811500345053737,0.0181456993530469,0.0203169272653716,0.0871637652829307,0.00125528056941677,0.0280689268405054,0.091563152539477,0.0433710098000639,0.000915730793790616,0.0204763630400566,0.0479529704141333,-0.027415542692557,0.00109933092935026,0.0245817868779519,0.0368058106655489,-0.00287793783789592,0.000890157333474641,0.0199045230831925,0.0200917939788809,-0.0904064487175348,0.00100038918386104,0.0223693821906882,0.0931274097717215,500,0
tanh,0.5,FALSE,0.5,30,0.44379096271193,0.00161594787882457,0.0361336930514833,0.445256612607576,0.246391250253766,0.00128596868332327,0.0287551339284674,0.248060178612779,0.0442358462587353,0.000824045623344926,0.0184262203036044,0.0479130111526512,0.00973481124529751,0.000827887269295592,0.0185121221185162,0.0208992779296741,0.0496688720355321,0.00113199453649133,0.0253121673375297,0.0557352783519963,0.034320471083189,0.000878173981932435,0.019636567196726,0.039531232172815,-0.0256431518086288,0.00104760915212093,0.0234252527799332,0.0347162241257389,-0.00188955082240982,0.000873327292818446,0.0195281919334791,0.0195999485188325,-0.0872745915153976,0.000979547895639852,0.0219033568186758,0.0899758403685451,500,0
tanh,0.5,FALSE,0.7,30,0.518055532701226,0.00185545414714833,0.0414892160215756,0.519710926668223,0.23234093033621,0.00123110212892347,0.0275282804751759,0.233962814402126,0.0445303598542546,0.000858599360292524,0.0191988653505192,0.0484851749160016,0.00722507843921338,0.00082122978796306,0.0183632563103314,0.0197164023697802,0.0873144559178025,0.00127329750617257,0.0284717977938282,0.0918304753080113,0.0411923636209244,0.000916930493499054,0.0205031891410631,0.0460038131474202,-0.0288563562340639,0.00106151559319119,0.0237362102555152,0.0373492992845467,-0.00492593118257023,0.000881034303719106,0.0197005259362512,0.0202879101618671,-0.0910795544487759,0.000987959482426121,0.0220914456172032,0.0937152129811722,500,0
tanh,1,FALSE,0.5,30,0.45036668381996,0.00154327946190356,0.0345087778509566,0.451684208194461,0.238816450592928,0.0012016362456202,0.0268694032943441,0.240320240465783,0.0444843269736592,0.000790028629831446,0.0176655772047413,0.0478571187916715,0.00881677521630131,0.000764923674082989,0.0171042133284846,0.0192277021657275,0.049022686197288,0.00111868636523029,0.0250145875815708,0.0550245571966744,0.0333733197789121,0.000829076391939226,0.0185387117091637,0.0381677211428365,-0.0272064235071933,0.00104249602968122,0.0233109198864084,0.0358120324476482,-0.00296281466856752,0.00080884525125872,0.018086329650924,0.0183095428769177,-0.0876600177799318,0.000926117008205827,0.0207086058546696,0.0900681263317337,500,0
tanh,1,FALSE,0.7,30,0.530201003270697,0.0018327611852466,0.0409817859673447,0.531779326071223,0.228851857247731,0.00122121011967972,0.0273070884241451,0.230472033639189,0.0467106865136646,0.000757857312823598,0.0169462046871889,0.0496838780709735,0.00900874728650214,0.000736261602116237,0.0164633099155481,0.0187524936981909,0.0923440756981993,0.00117289846535907,0.0262268069924806,0.095989051619263,0.0436332883718191,0.000797869971333942,0.017840914931085,0.0471330616788829,-0.0260305795053676,0.00100606700928909,0.0224963422269031,0.0343898867713755,-0.0023671187679235,0.000783741812360558,0.0175249996924709,0.0176667658119453,-0.0881862901539888,0.000901452884485589,0.0201570992822304,0.090456165103846,500,0
tanh,2,FALSE,0.5,30,0.474960591279199,0.00160915655661028,0.0359818344702008,0.476318870395981,0.2279214335235,0.00117997175118046,0.0263849704716897,0.229440524303937,0.0478912486590635,0.000828964194722208,0.0185362029031223,0.0513466195046357,0.00995651420380295,0.000808177284018573,0.0180713934493668,0.0206168447093619,0.0546904402753043,0.00114147425566009,0.0255241403022194,0.0603425474453778,0.0356046682174038,0.000898704083619397,0.0200956342262963,0.0408744326541492,-0.0260464040529433,0.00102110725084152,0.0228326522519957,0.0346222834736825,-0.00121272118335625,0.00087260238408199,0.0195119824813571,0.0195301489523414,-0.0866691518777901,0.00101790662863796,0.0227610841638211,0.0896023030151758,500,0
tanh,2,FALSE,0.7,30,0.549452051261294,0.00185768181612629,0.0415390282142366,0.551016874985237,0.21711074252628,0.00124825757050499,0.0279118878107789,0.218894015118075,0.0456679320004738,0.000856964313668049,0.0191623045965321,0.0495178709438853,0.00664113174813008,0.000842608186758354,0.0188412918398952,0.0199596823756223,0.0956067801715683,0.00128843715617245,0.0288103306593812,0.0998450374188526,0.0416151778978704,0.000917039949739548,0.0205056366570062,0.0463838679274502,-0.0289508885051425,0.00112965385916444,0.0252598282013665,0.0384049052616749,-0.00490110187069548,0.000909524228807845,0.0203375800279741,0.0209000173832081,-0.0909009351739094,0.000989575160341262,0.0221275732736832,0.093550148345556,500,0
